	new word	new_genre	old word	old_genre
989	ecological	A22	biodiversity	A1
990	the	A22	in	A1
991	regionally	A22	local	A1
992	region	A22	area	A1
993	ecological	A22	biodiversity	A1
994	consists	A22	is	A1
995	bring	A22	put	A1
996	numerous	A22	many	A1
997	utilizes	A22	uses	A1
998	It	A22	The	A1
999	Grasses	A22	Flora	A1
1000	Biofuels	A22	Sustainable	A1
1001	industrialization	A22	development	A1
1002	the	A22	of	A1
1003	Edinburgh	A22	Scottish	A1
1004	the	A22	by	A1
1005	both	A22	and	A1
1006	countless	A22	many	A1
1007	Annotations	A22	Notes	A1
1008	Mashhad	A8	Iran	A1
1009	preservation	A8	conservation	A1
1010	Juridical	A8	Law	A1
1011	actually	A8	true	A1
1012	photos	A8	picture	A1
1013	detective	A8	police	A1
1014	variously	A8	as	A1
1015	detective	A8	police	A1
1016	Yr	A8	Dyfi	A12
1017	were	A8	are	A12
1018	asked	A8	invited	A12
1019	helped	A8	help	A12
1020	Deterrence	A8	Strategy	A12
1021	Llanbrynmair	A8	Dyfi	A12
1022	Summaries	A8	Articles	A1
1023	both	A8	and	A1
1024	informatics	A8	humanities	A1
1025	listed	A8	list	A1
1026	shifts	A8	shifted	A1
1027	Ourselves	A8	We	A1
1028	inviting	A8	invite	A1
1029	everyone	A8	all	A1
1030	propose	A8	suggest	A1
1031	contribution	A8	contributions	A1
1032	both	A8	and	A1
1033	teenage	A8	youth	A1
1034	violent	A8	violence	A1
1035	on	A8	in	A1
1036	emotional	A8	emotionally	A1
1037	challenges	A8	challenging	A1
1038	from	A8	of	A1
1039	teenage	A8	youth	A1
1040	sex	A8	sexual	A1
1041	intimidation	A8	violence	A1
1042	Teenagers	A8	Youth	A1
1043	Sex	A8	Sexual	A1
1044	Perpetration	A8	Violence	A1
1045	Misuse	A8	Abuse	A1
1046	administrations	A8	government	A1
1047	guidelines	A8	policy	A1
1048	consultants	A8	advisers	A1
1049	tribunals	A8	judiciary	A1
1050	both	A8	and	A1
1051	statutory	A8	legal	A1
1052	workmen	A8	workers	A1
1053	clinicians	A8	psychologists	A1
1054	clinicians	A8	psychiatrists	A1
1055	shared	A8	share	A1
1056	previous	A8	latest	A1
1057	advancements	A8	developments	A1
1058	within	A8	in	A1
1059	grasp	A8	understanding	A1
1060	treated	A8	treatment	A1
1061	palliative	A8	prevention	A1
1062	both	A8	and	A1
1063	be	A8	is	A1
1064	another	A8	a	A1
1065	conifer	A16	pine	A12
1066	Turkmenistan	A16	Iran	A1
1067	Turkmenistan	A16	Iran	A1
1068	fell	A16	collapsed	A1
1069	conquest	A16	conquests	A1
1070	Elamite	A16	Parthian	A1
1071	Achaemenid	A16	Sassanid	A1
1072	Ninth	A16	Sixth	A8
1073	sessions	A16	session	A8
1074	Icrc	A16	Geneva	A8
1075	July	A16	June	A8
1076	It	A16	The	A8
1077	ninth	A16	sixth	A8
1078	sessions	A16	session	A8
1079	the	A16	of	A8
1080	Negotiator	A16	Negotiating	A8
1081	Legal	A16	Legally	A8
1082	Histone	A16	Binding	A8
1083	been	A16	was	A8
1084	hold	A16	held	A8
1085	in	A16	at	A8
1086	of	A16	the	A8
1087	Seminar	A16	Conference	A8
1088	Hub	A16	Centre	A8
1089	of	A16	from	A8
1090	April	A16	June	A8
1091	Of	A16	The	A8
1092	sessions	A16	session	A8
1093	the	A16	by	A8
1094	Sir	A16	Mr	A8
1095	Canadian	A16	Canada	A8
1096	Convener	A16	Chair	A8
1097	the	A16	at	A8
1098	metres	A16	m	A8
1099	in	A16	on	A8
1100	Wednesday	A16	Monday	A8
1101	April	A16	June	A8
1102	starting	A16	opening	A8
1103	reiterating	A16	statement	A8
1104	is	A16	was	A8
1105	Sir	A16	Mr	A8
1106	Machault	A16	Roch	A8
1107	in	A16	the	A8
1108	Switzerland	A16	Swiss	A8
1109	Organization	A16	Agency	A8
1110	in	A16	the	A8
1111	Ecosystems	A16	Environment	A8
1112	reiterating	A16	statement	A8
1113	Sir	A16	Mr	A8
1114	saying	A16	said	A8
1115	prolonged	A16	persistent	A8
1116	from	A16	of	A8
1117	dimensionality	A16	dimension	A8
1118	variously	A16	called	A8
1119	endeavouring	A16	concerted	A8
1120	attempts	A16	efforts	A8
1121	in	A16	on	A8
1122	which	A16	that	A8
1123	respect	A16	regard	A8
1124	numerous	A16	several	A8
1125	remnants	A16	remaining	A8
1126	difficulty	A16	problems	A8
1127	require	A16	needed	A8
1128	either	A16	be	A8
1129	debated	A16	discussed	A8
1130	solved	A16	resolved	A8
1131	of	A16	the	A8
1132	questions	A16	question	A8
1133	engineering	A16	technical	A8
1134	aid	A16	assistance	A8
1135	the	A16	for	A8
1136	efficiency	A16	efficient	A8
1137	has	A16	had	A8
1138	identified	A16	found	A8
1139	evaluations	A16	evaluate	A8
1140	specifics	A16	specific	A8
1141	distinct	A16	different	A8
1142	both	A16	and	A8
1143	geographically	A16	subregions	A8
1144	biosciences	A16	technology	A8
1145	prerequisite	A16	required	A8
1146	developed	A16	developing	A8
1147	at	A16	in	A8
1148	At	A16	In	A8
1149	Conventions	A16	Convention	A8
1150	sessions	A16	session	A1
1151	November	A16	March	A1
1152	state	A16	national	A1
1153	organized	A16	organization	A1
1154	the	A16	for	A1
1155	relevancy	A16	inclusion	A1
1156	of	A16	in	A1
1157	constituting	A16	of	A1
1158	Committees	A16	Board	A1
1159	XVII	A16	IV	A1
1160	Subsequently	A16	After	A1
1161	stakeholders	A16	consultations	A1
1162	in	A16	the	A1
1163	Statehood	A16	State	A1
1164	in	A16	the	A1
1165	MULTILATERAL	A16	UNCTAD	A1
1166	within	A16	in	A1
1167	Historical	A16	History	A1
1168	professionals	A16	experts	A1
1169	Democracy	A16	Democratic	A1
1170	Congolese	A16	Congo	A1
1171	heartbeat	A16	heart	A7
1172	effusion	A16	murmur	A7
1173	Furthermore	A16	Nevertheless	A7
1174	effusion	A16	murmur	A7
1175	neurologic	A16	congenital	A7
1176	renal	A16	aortic	A7
1177	corticosteroids	A16	hyperthyroidism	A7
1178	acquaintances	A16	acquainted	A7
1179	rhythmically	A16	rhythmic	A7
1180	effusion	A16	murmur	A7
1181	But	A16	Instead	A7
1182	It	A16	The	A12
1183	Shrewsbury	A16	Winchester	A12
1184	Mysteries	A16	Mystery	A12
1185	Houses	A16	House	A12
1186	estates	A16	estate	A12
1187	constituting	A16	of	A12
1188	Madam	A16	Mrs	A12
1189	Chestertown	A16	Winchester	A12
1190	theorised	A16	believed	A12
1191	in	A16	the	A12
1192	house	A16	home	A12
1193	haunting	A16	haunted	A12
1194	pistol	A16	rifles	A12
1195	built	A16	construction	A12
1196	bungalow	A16	mansion	A12
1197	of	A16	the	A12
1198	Night	A16	Nightly	A12
1199	built	A16	construction	A12
1200	subsidised	A16	financed	A12
1201	Edinborough	A16	Winchester	A12
1202	bedrooms	A16	room	A12
1203	Copyrights	A16	Trademark	A12
1204	principally	A16	extensively	A12
1205	sells	A16	marketed	A12
1206	birdwatching	A16	tourist	A12
1207	abroad	A16	internationally	A12
1208	budgetary	A16	budget	A12
1209	haunting	A16	haunted	A12
1210	August	A16	January	A1
1211	Origins	A16	History	A1
1212	constituting	A16	of	A1
1213	Perpetration	A16	Aggression	A1
1214	in	A16	the	A1
1215	opposing	A16	against	A1
1216	Endeavouring	A16	Efforts	A1
1217	mediation	A16	mediate	A1
1218	colonisation	A16	settlement	A1
1219	considering	A16	consider	A1
1220	Turkmenistan	A16	Azerbaijan	A1
1221	settlers	A16	settlement	A1
1222	riots	A16	revolt	A1
1223	exists	A16	is	A7
1224	suppose	A16	consider	A7
1225	few	A16	some	A7
1226	Of	A16	The	A7
1227	considered	A16	believed	A8
1228	urging	A16	urged	A8
1229	Salammbo	A16	Orpheus	A17
1230	attracted	A16	drew	A17
1231	importantly	A16	much	A17
1232	once	A16	when	A17
1233	pastel	A16	painted	A17
1234	It	A16	The	A17
1235	exciting	A16	intriguing	A17
1236	improvisations	A16	composition	A17
1237	in	A16	the	A17
1238	famed	A16	famous	A17
1239	Greece	A16	Greek	A17
1240	from	A16	of	A17
1241	another	A16	a	A17
1242	both	A16	and	A17
1243	actor	A16	musician	A17
1244	because	A16	so	A17
1245	talents	A16	talented	A17
1246	which	A16	that	A17
1247	devourer	A16	beasts	A17
1248	he	A16	his	A17
1249	established	A16	created	A17
1250	particular	A16	unique	A17
1251	ended	A16	ending	A17
1252	in	A16	the	A17
1253	folklore	A16	myth	A17
1254	in	A16	on	A17
1255	paintings	A16	canvas	A17
1256	once	A16	when	A17
1257	from	A16	of	A17
1258	goddess	A16	god	A17
1259	from	A16	of	A17
1260	both	A16	and	A17
1261	before	A16	then	A17
1262	tear	A16	tore	A17
1263	himself	A16	him	A17
1264	away	A16	apart	A17
1265	tossing	A16	threw	A17
1266	her	A16	his	A17
1267	stringed	A16	lyre	A17
1268	neighboring	A16	nearby	A17
1269	river	A16	stream	A17
1270	Although	A16	While	A17
1271	decided	A16	chose	A17
1272	inpainting	A16	paint	A17
1273	of	A16	the	A17
1274	frightening	A16	horrific	A17
1275	activities	A16	events	A17
1276	from	A16	of	A17
1277	in	A16	the	A17
1278	raged	A16	raging	A17
1279	girls	A16	women	A17
1280	murdered	A16	murdering	A17
1281	Mlle	A16	Gustave	A17
1282	Bertier	A16	Moreau	A17
1283	opting	A16	opted	A17
1284	depiction	A16	depict	A17
1285	he	A16	his	A17
1286	personalized	A16	personal	A17
1287	concepts	A16	idea	A17
1288	from	A16	of	A17
1289	including	A16	includes	A17
1290	teenager	A16	young	A17
1291	girls	A16	girl	A17
1292	subtle	A16	delicate	A17
1293	mesopotamian	A16	oriental	A17
1294	dresses	A16	garments	A17
1295	whose	A16	who	A17
1296	later	A16	after	A17
1297	chief	A16	head	A17
1298	crotchets	A16	lyre	A17
1299	in	A16	the	A17
1300	streams	A16	stream	A17
1301	meticulously	A16	lovingly	A17
1302	shouts	A16	stares	A17
1303	around	A16	at	A17
1304	another	A16	a	A17
1305	depressing	A16	sad	A17
1306	anatomic	A16	facial	A17
1307	which	A16	that	A17
1308	frustration	A16	regret	A17
1309	elaboration	A16	interpretation	A17
1310	canvas	A16	painting	A17
1311	In	A16	The	A17
1312	Brien	A16	Flynn	A17
1313	Resection	A16	Surgical	A17
1314	be	A16	is	A17
1315	nurse	A16	doctor	A17
1316	which	A16	that	A17
1317	nor	A16	not	A17
1318	the	A16	for	A17
1319	him	A16	his	A17
1320	the	A16	of	A17
1321	hospital	A16	medical	A17
1322	university	A16	college	A17
1323	last	A16	final	A17
1324	coursework	A16	exam	A17
1325	her	A16	he	A17
1326	ascertain	A16	determined	A17
1327	redeemed	A16	redeem	A17
1328	the	A16	of	A17
1329	her	A16	his	A17
1330	recent	A16	past	A17
1331	However	A16	But	A17
1332	in	A16	the	A17
1333	helping	A16	help	A17
1334	the	A16	of	A17
1335	he	A16	his	A17
1336	personalities	A16	personality	A17
1337	inability	A16	lack	A17
1338	sleeping	A16	sleep	A17
1339	the	A16	of	A17
1340	drew	A16	draws	A17
1341	closest	A16	closer	A17
1342	both	A16	and	A17
1343	irritable	A16	nervous	A17
1344	regarding	A16	about	A17
1345	he	A16	his	A17
1346	jobs	A16	working	A17
1347	situations	A16	conditions	A17
1348	assorted	A16	various	A17
1349	keyrings	A16	objects	A17
1350	shouts	A16	shouting	A17
1351	Nothing	A16	No	A17
1352	throughout	A16	around	A17
1353	Kathy	A16	Judy	A17
1354	Physician	A16	Dr	A17
1355	Steven	A16	Stephen	A17
1356	Exalted	A16	Noble	A17
1357	Resection	A16	Surgical	A17
1358	Registrars	A16	Registrar	A17
1359	the	A16	by	A17
1360	Steven	A16	Stephen	A17
1361	be	A16	is	A17
1362	tutor	A16	mentor	A17
1363	just	A16	only	A17
1364	tangible	A16	real	A17
1365	even	A16	however	A17
1366	likes	A16	enjoys	A17
1367	of	A16	the	A17
1368	unpractical	A16	practical	A17
1369	joking	A16	jokes	A17
1370	in	A16	on	A17
1371	were	A16	are	A17
1372	him	A16	himself	A17
1373	Albeit	A16	Although	A17
1374	Steve	A16	Stephen	A17
1375	loving	A16	loves	A17
1376	he	A16	his	A17
1377	medicine	A16	medical	A17
1378	professional	A16	career	A17
1379	constitutes	A16	is	A17
1380	international	A16	world	A17
1381	hearted	A16	cynical	A17
1382	around	A16	about	A17
1383	in	A16	the	A17
1384	nurses	A16	hospital	A17
1385	within	A16	in	A17
1386	Whether	A16	If	A17
1387	go	A16	goes	A17
1388	units	A16	unit	A17
1389	Sir	A16	Mr	A17
1390	Ronald	A16	Ron	A17
1391	typically	A16	usually	A17
1392	blamed	A16	blames	A17
1393	Even	A16	But	A17
1394	p	A16	n	A17
1395	needed	A16	need	A17
1396	worries	A16	worry	A17
1397	around	A16	about	A17
1398	which	A16	that	A17
1399	accuse	A16	blame	A17
1400	different	A16	other	A17
1401	doctors	A16	nurses	A17
1402	advise	A16	guidance	A17
1403	continuing	A16	continues	A17
1404	advance	A16	progress	A17
1405	conserve	A16	maintain	A17
1406	currently	A16	current	A17
1407	exists	A16	is	A17
1408	Nor	A16	Not	A17
1409	either	A16	or	A17
1410	either	A16	be	A17
1411	controls	A16	control	A17
1412	variously	A16	as	A17
1413	Narrative	A16	Story	A17
1414	in	A16	on	A17
1415	dishonestly	A16	false	A17
1416	however	A16	but	A17
1417	consists	A16	is	A17
1418	thoroughly	A16	fully	A17
1419	Ads	A16	Advert	A17
1420	like	A16	such	A17
1421	too	A16	pretty	A17
1422	he	A16	her	A17
1423	amuse	A16	entertain	A17
1424	contains	A16	is	A17
1425	girls	A16	girl	A17
1426	similar	A16	like	A17
1427	also	A16	well	A17
1428	Weeks	A1	Month	A7
1429	Invertebrates	A1	Fish	A7
1430	the	A1	of	A7
1431	another	A1	a	A7
1432	balance	A1	balanced	A7
1433	everyone	A1	all	A7
1434	properly	A1	proper	A7
1435	prepared	A1	preparation	A7
1436	were	A1	are	A7
1437	decryption	A1	key	A7
1438	decreasing	A1	reducing	A7
1439	danger	A1	risk	A7
1440	the	A1	of	A7
1441	tip	A1	tips	A7
1442	of	A1	from	A7
1443	Shellfish	A1	Fish	A7
1444	Makes	A1	Does	A7
1445	somehow	A1	something	A7
1446	acrid	A1	smell	A7
1447	Know	A1	Do	A7
1448	bought	A1	buy	A7
1449	seafood	A1	fish	A7
1450	need	A1	should	A7
1451	company	A1	firm	A7
1452	noses	A1	eyes	A7
1453	Oysters	A1	Shrimp	A7
1454	need	A1	should	A7
1455	ought	A1	should	A7
1456	bright	A1	shiny	A7
1457	purchasers	A1	buy	A7
1458	Bought	A1	Buying	A7
1459	Seafood	A1	Shellfish	A7
1460	the	A1	for	A7
1461	compilations	A1	labels	A7
1462	either	A1	or	A7
1463	tagged	A1	tags	A7
1464	from	A1	of	A7
1465	lived	A1	live	A7
1466	seafood	A1	shellfish	A7
1467	data	A1	information	A7
1468	like	A1	such	A7
1469	it	A1	the	A7
1470	numbers	A1	number	A7
1471	that	A1	which	A7
1472	Serve	A1	Serving	A7
1473	the	A1	for	A7
1474	collecting	A1	gathering	A7
1475	It	A1	The	A7
1476	scrutinize	A1	check	A7
1477	away	A1	out	A7
1478	in	A1	the	A7
1479	tip	A1	tips	A7
1480	at	A1	on	A7
1481	the	A1	it	A7
1482	safe	A1	safely	A7
1483	at	A1	in	A7
1484	which	A1	that	A7
1485	Discontinuity	A1	Vanishing	A8
1486	Genera	A1	Species	A8
1487	Discontinuity	A1	Vanishing	A8
1488	Genera	A1	Species	A8
1489	Duffield	A1	Harrod	A8
1490	indicted	A1	guilty	A8
1491	indicted	A1	sentenced	A8
1492	him	A1	her	A8
1493	commanded	A1	ordered	A8
1494	paying	A1	pay	A8
1495	shortfalls	A1	costs	A8
1496	around	A1	roughly	A8
1497	of	A1	in	A8
1498	the	A1	of	A8
1499	good	A1	fine	A8
1500	is	A1	was	A8
1501	provided	A1	given	A8
1502	justice	A1	judge	A8
1503	still	A1	though	A8
1504	herself	A1	she	A8
1505	him	A1	her	A8
1506	child	A1	baby	A8
1507	tiger	A1	tigers	A8
1508	be	A1	is	A8
1509	llc	A1	licensed	A8
1510	using	A1	uses	A8
1511	those	A1	these	A8
1512	newborn	A1	babies	A8
1513	ourselves	A1	them	A8
1514	from	A1	of	A8
1515	particularly	A1	very	A8
1516	Cerium	A1	Xenon	A8
1517	Ratifying	A1	Convention	A16
1518	Glad	A1	Welcome	A12
1519	Undergraduates	A1	Campus	A12
1520	squad	A1	team	A12
1521	consist	A1	include	A12
1522	Washing	A1	Cleaning	A12
1523	Reuse	A1	Recycling	A12
1524	Redundance	A1	Redundant	A12
1525	Devices	A1	Equipment	A12
1526	Telecommunication	A1	Postal	A12
1527	Infrastructures	A1	Services	A12
1528	Driving	A1	Car	A12
1529	Transit	A1	Transport	A12
1530	intention	A1	aim	A12
1531	constituting	A1	of	A12
1532	ministry	A1	department	A12
1533	be	A1	is	A12
1534	give	A1	provide	A12
1535	infrastructures	A1	services	A12
1536	officers	A1	staff	A12
1537	undergraduates	A1	students	A12
1538	from	A1	of	A12
1539	disrupting	A1	disruption	A12
1540	in	A1	the	A12
1541	it	A1	the	A12
1542	onto	A1	on	A12
1543	it	A1	the	A12
1544	constituting	A1	of	A12
1545	whatever	A1	what	A12
1546	ourselves	A1	we	A12
1547	want	A1	will	A12
1548	likable	A1	enjoyable	A12
1549	instructive	A1	enlightening	A12
1550	trip	A1	visit	A12
1551	ourselves	A1	we	A12
1552	clijsters	A1	open	A12
1553	it	A1	the	A12
1554	from	A1	of	A12
1555	it	A1	the	A12
1556	want	A1	will	A12
1557	helped	A1	help	A12
1558	usa	A1	us	A12
1559	allow	A1	provide	A12
1560	exhaustive	A1	comprehensive	A12
1561	discontinuance	A1	service	A12
1562	everyone	A1	all	A12
1563	everyone	A1	all	A12
1564	telephony	A1	services	A12
1565	Phone	A1	Call	A7
1566	Once	A1	When	A7
1567	dialed	A1	dial	A7
1568	Asking	A1	Call	A7
1569	Hub	A1	Center	A7
1570	consumer	A1	customer	A7
1571	services	A1	service	A7
1572	Phone	A1	Call	A7
1573	shall	A1	must	A7
1574	have	A1	be	A7
1575	everyone	A1	someone	A7
1576	phone	A1	call	A7
1577	branches	A1	branch	A7
1578	AID	A1	HELP	A7
1579	Even	A1	If	A7
1580	seeing	A1	looking	A7
1581	the	A1	for	A7
1582	another	A1	a	A7
1583	collaboratively	A1	work	A7
1584	believe	A1	consider	A7
1585	the	A1	from	A7
1586	Posting	A1	Posts	A12
1587	Tagging	A1	Tagged	A12
1588	schools	A1	school	A12
1589	devices	A1	systems	A12
1590	were	A1	are	A12
1591	extrabudgetary	A1	budget	A12
1592	extremely	A1	especially	A12
1593	building	A1	construction	A12
1594	be	A1	is	A12
1595	construct	A1	construction	A12
1596	which	A1	that	A12
1597	be	A1	is	A12
1598	barely	A1	only	A12
1599	Across	A1	Over	A12
1600	it	A1	the	A12
1601	year	A1	years	A12
1602	of	A1	from	A12
1603	using	A1	used	A12
1604	either	A1	or	A12
1605	were	A1	are	A12
1606	from	A1	of	A12
1607	beautiful	A1	beauty	A12
1608	few	A1	some	A12
1609	although	A1	even	A12
1610	the	A1	of	A12
1611	arts	A1	art	A12
1612	even	A1	still	A12
1613	Even	A1	But	A12
1614	waterproofing	A1	prefabricated	A12
1615	iron	A1	steel	A12
1616	already	A1	now	A12
1617	identified	A1	found	A12
1618	the	A1	of	A12
1619	urbanization	A1	economy	A12
1620	include	A1	including	A12
1621	urbanization	A1	industrial	A12
1622	market	A1	commercial	A12
1623	rafah	A1	strip	A12
1624	shops	A1	retail	A12
1625	innumerable	A1	many	A12
1626	Infill	A1	Prefabricated	A12
1627	likely	A1	may	A12
1628	seems	A1	seem	A12
1629	repurchase	A1	purchase	A12
1630	Although	A1	But	A12
1631	of	A1	from	A12
1632	be	A1	is	A12
1633	entire	A1	whole	A12
1634	welcoming	A1	welcome	A11
1635	Reiterating	A1	Statement	A8
1636	transcription	A1	transcript	A8
1637	of	A1	in	A8
1638	Gentleman	A1	Mr	A8
1639	annotated	A1	transcript	A8
1640	presenting	A1	presented	A8
1641	Assertion	A1	Statement	A8
1642	need	A1	require	A9
1643	afforded	A1	provided	A9
1644	children	A1	child	A9
1645	experts	A1	specialists	A9
1646	Already	A1	Once	A9
1647	accusations	A1	allegation	A9
1648	accusations	A1	allegation	A9
1649	of	A1	in	A9
1650	since	A1	until	A9
1651	nevertheless	A1	but	A9
1652	reports	A1	report	A9
1653	reports	A1	report	A9
1654	shouldnt	A1	should	A9
1655	communicating	A1	contact	A9
1656	HONDA	A1	BMW	A8
1657	beginning	A1	first	A8
1658	eventually	A1	after	A8
1659	another	A1	a	A8
1660	of	A1	the	A8
1661	another	A1	a	A8
1662	DRIVETRAIN	A1	BMW	A8
1663	the	A1	in	A8
1664	Subsequently	A1	After	A8
1665	confronted	A1	confrontation	A8
1666	three	A1	two	A8
1667	HONDA	A1	BMW	A8
1668	justice	A1	judge	A8
1669	commending	A1	gave	A8
1670	driving	A1	driver	A8
1671	Of	A1	The	A8
1672	beginning	A1	began	A8
1673	ATN	A1	RRR	A8
1674	of	A1	in	A8
1675	June	A1	January	A8
1676	constituting	A1	of	A8
1677	another	A1	a	A8
1678	Troops	A1	Army	A8
1679	look	A1	see	A8
1680	have	A1	had	A8
1681	exactly	A1	just	A8
1682	retire	A1	retired	A8
1683	the	A1	from	A8
1684	the	A1	in	A8
1685	September	A1	August	A8
1686	from	A1	of	A8
1687	across	A1	along	A8
1688	him	A1	his	A8
1689	married	A1	wife	A8
1690	have	A1	had	A8
1691	exactly	A1	just	A8
1692	apartment	A1	home	A8
1693	the	A1	in	A8
1694	that	A1	which	A8
1695	on	A1	at	A8
1696	it	A1	the	A8
1697	ended	A1	end	A8
1698	from	A1	of	A8
1699	of	A1	the	A8
1700	Road	A1	Highway	A8
1701	RMT	A1	RRR	A8
1702	begin	A1	began	A8
1703	sale	A1	selling	A8
1704	services	A1	servicing	A8
1705	uninstall	A1	installing	A8
1706	add	A1	added	A8
1707	it	A1	the	A8
1708	lines	A1	line	A8
1709	from	A1	of	A8
1710	once	A1	then	A8
1711	begin	A1	began	A8
1712	customizing	A1	custom	A8
1713	manufacture	A1	manufacturing	A8
1714	smaller	A1	small	A8
1715	each	A1	one	A8
1716	from	A1	of	A8
1717	enormous	A1	large	A8
1718	connected	A1	attached	A8
1719	might	A1	probably	A8
1720	presume	A1	guess	A8
1721	which	A1	that	A8
1722	that	A1	it	A8
1723	is	A1	was	A8
1724	too	A1	very	A8
1725	longer	A1	long	A8
1726	prior	A1	before	A8
1727	complainant	A1	complaints	A8
1728	from	A1	of	A8
1729	it	A1	the	A8
1730	audible	A1	noise	A8
1731	soldering	A1	welding	A8
1732	vapour	A1	fumes	A8
1733	which	A1	that	A8
1734	find	A1	found	A8
1735	how	A1	way	A8
1736	in	A1	the	A8
1737	must	A1	required	A8
1738	prompt	A1	immediate	A8
1739	in	A1	on	A8
1740	portion	A1	part	A8
1741	again	A1	another	A8
1742	build	A1	construction	A8
1743	approved	A1	passed	A8
1744	Kevin	A1	Mike	A8
1745	have	A1	had	A8
1746	of	A1	the	A8
1747	ny	A1	new	A8
1748	supermarket	A1	shop	A8
1749	both	A1	and	A8
1750	Of	A1	In	A8
1751	her	A1	he	A8
1752	have	A1	had	A8
1753	exactly	A1	just	A8
1754	why	A1	so	A8
1755	supermarket	A1	shop	A8
1756	either	A1	be	A8
1757	completing	A1	completed	A8
1758	beforehand	A1	before	A8
1759	Once	A1	Now	A8
1760	whether	A1	if	A8
1761	even	A1	ever	A8
1762	build	A1	built	A8
1763	retailer	A1	shop	A8
1764	either	A1	or	A8
1765	aware	A1	realize	A8
1766	configurable	A9	specification	A7
1767	either	A9	be	A7
1768	interoperability	A9	specification	A7
1769	In	A9	The	A12
1770	candy	A9	sweets	A12
1771	either	A9	be	A12
1772	transported	A9	shipped	A12
1773	immediately	A9	soon	A12
1774	likely	A9	possible	A12
1775	unless	A9	if	A12
1776	in	A9	the	A12
1777	item	A9	items	A12
1778	instructed	A9	ordered	A12
1779	were	A9	are	A12
1780	exchange	A9	stock	A12
1781	BRITAIN	A9	UK	A12
1782	taking	A9	takes	A12
1783	annum	A9	approx	A12
1784	Hilly	A9	Highlands	A12
1785	Edinburgh	A9	Scotland	A12
1786	week	A9	days	A12
1787	International	A9	World	A12
1788	allowed	A9	allow	A12
1789	Item	A9	Items	A12
1790	either	A9	or	A12
1791	were	A9	are	A12
1792	transported	A9	shipped	A12
1793	item	A9	items	A12
1794	comprise	A9	are	A12
1795	shipment	A9	shipped	A12
1796	across	A9	through	A12
1797	discontinuance	A9	service	A12
1798	be	A9	is	A12
1799	faster	A9	quicker	A12
1800	exchange	A9	stock	A12
1801	envoys	A9	dispatched	A12
1802	in	A9	the	A12
1803	before	A9	after	A12
1804	ordered	A9	ordering	A12
1805	Frequently	A9	Occasionally	A12
1806	the	A9	of	A12
1807	unless	A9	if	A12
1808	is	A9	has	A12
1809	highest	A9	high	A12
1810	demanded	A9	demand	A12
1811	the	A9	for	A12
1812	certain	A9	particular	A12
1813	the	A9	in	A12
1814	bring	A9	take	A12
1815	sending	A9	dispatch	A12
1816	on	A9	at	A12
1817	evenings	A9	weekends	A12
1818	celebrations	A9	holidays	A12
1819	KINDLY	A9	PLEASE	A12
1820	decrees	A9	orders	A12
1821	across	A9	over	A12
1822	used	A9	use	A12
1823	couriers	A9	courier	A12
1824	discontinuance	A9	service	A12
1825	mail	A9	courier	A12
1826	required	A9	require	A12
1827	another	A9	a	A12
1828	safeguarding	A9	ensure	A12
1829	consignments	A9	goods	A12
1830	Even	A9	If	A12
1831	wished	A9	wish	A12
1832	supplies	A9	goods	A12
1833	departed	A9	left	A12
1834	the	A9	in	A12
1835	practicable	A9	safe	A12
1836	placing	A9	place	A12
1837	another	A9	a	A12
1838	either	A9	or	A12
1839	veranda	A9	porch	A12
1840	on	A9	in	A12
1841	exclusive	A9	special	A12
1842	teach	A9	instruction	A12
1843	Even	A9	If	A12
1844	any	A9	no	A12
1845	within	A9	in	A12
1846	assume	A9	accept	A12
1847	owed	A9	pay	A12
1848	neither	A9	not	A12
1849	ourselves	A17	our	A12
1850	roadshow	A17	entertainment	A12
1851	gnutella	A17	client	A12
1852	flattered	A17	pleased	A12
1853	lodging	A17	hospitality	A12
1854	guest	A17	guests	A12
1855	appreciated	A17	thank	A12
1856	Scotland	A17	Falkirk	A12
1857	Ayrshire	A17	Glasgow	A12
1858	invited	A17	guests	A12
1859	gets	A17	comes	A12
1860	Posterior	A17	Columella	A12
1861	both	A17	and	A12
1862	Rainforests	A1	Forests	A12
1863	Watch	A1	Monitor	A12
1864	the	A1	in	A12
1865	London	A1	Cambridge	A12
1866	the	A1	in	A12
1867	ourselves	A1	our	A12
1868	it	A1	the	A12
1869	forested	A1	forestry	A12
1870	businesses	A1	companies	A12
1871	it	A1	the	A12
1872	of	A1	in	A12
1873	particularly	A1	particular	A12
1874	of	A1	in	A12
1875	tropics	A1	tropical	A12
1876	zones	A1	areas	A12
1877	increasing	A1	increase	A12
1878	openness	A1	transparency	A12
1879	both	A1	and	A12
1880	policymakers	A1	accountability	A12
1881	of	A1	in	A12
1882	of	A1	the	A12
1883	forested	A1	forestry	A12
1884	initiatives	A1	projects	A12
1885	including	A1	include	A12
1886	of	A1	the	A12
1887	both	A1	and	A12
1888	consequences	A1	impacts	A12
1889	from	A1	of	A12
1890	businesses	A1	companies	A12
1891	both	A1	and	A12
1892	communities	A1	community	A12
1893	of	A1	in	A12
1894	attempt	A1	efforts	A12
1895	permaculture	A1	sustainable	A12
1896	manage	A1	management	A12
1897	the	A1	at	A12
1898	forum	A1	fora	A12
1899	it	A1	the	A12
1900	raised	A1	raise	A12
1901	from	A1	of	A12
1902	improving	A1	improve	A12
