	new word	new_genre	old word	old_genre
4540	Василий	A1	Дмитрий	A8
4541	году	A1	в	A8
4542	года	A1	сентября	A8
4543	нашего	A1	прошлого	A8
4544	июне	A1	года	A8
4545	относящимся	A1	к	A8
4546	могло	A1	стало	A8
4547	вероятно	A1	известно	A8
4548	самом	A1	на	A8
4549	современному	A1	по	A8
4550	программный	A1	пакета	A8
4551	Банковской	A1	Банка	A8
4552	ассигнования	A1	рублей	A8
4553	рассказываю	A1	о	A8
4554	пригодный	A1	для	A8
4555	фирмы	A1	компании	A8
4556	подойти	A12	остановиться	A17
4557	наверно	A12	наверное	A17
4558	маленькое	A12	спальное	A17
4559	путешествие	A12	путешествия	A17
4560	честно	A12	я	A17
4561	наверно	A12	понятно	A17
4562	вас	A12	меня	A17
4563	синего	A14	цвета	A16
4564	Яркий	A14	Блеск	A16
4565	металлическая	A14	стеклянный	A16
4566	начальная	A14	средняя	A16
4567	Объяснение	A14	Происхождение	A16
4568	дистанцию	A14	метров	A16
4569	быть	A17	будет	A12
4570	переменные	A17	компоненты	A12
4571	правоохранительных	A17	безопасности	A12
4572	справочные	A17	электронные	A12
4573	свойств	A17	динамических	A12
4574	описываются	A17	приводятся	A12
4575	истинное	A17	идеальное	A12
4576	авто	A17	автомобиля	A12
4577	устанавливать	A17	установки	A12
4578	сидении	A17	салоне	A12
4579	мотоцикл	A17	автомобиля	A12
4580	пассажира	A17	комфорта	A12
4581	спрашиваете	A17	вы	A12
4582	думали	A17	привыкли	A12
4583	разработала	A17	разработана	A12
4584	существенными	A17	эффективными	A12
4585	п	A1	Б	A14
4586	необходимость	A1	проблема	A14
4587	идея	A1	проблема	A14
4588	ни	A1	одной	A14
4589	техники	A1	науки	A14
4590	и	A1	В	A14
4591	прозе	A1	литературе	A14
4592	эмоциональные	A1	сенситивные	A14
4593	длительности	A1	периоды	A14
4594	даже	A1	и	A14
4595	теоретические	A1	критические	A14
4596	периодам	A1	периоды	A14
4597	остается	A1	является	A14
4598	слишком	A1	очень	A14
4599	специалисты	A1	исследователи	A14
4600	слово	A1	термин	A14
4601	актуальные	A1	критические	A14
4602	безусловно	A1	особо	A14
4603	той	A1	иной	A14
4604	выполняет	A1	функции	A14
4605	многие	A1	другие	A14
4606	слово	A1	термин	A14
4607	исторически	A1	традиционно	A14
4608	особенности	A1	характеристики	A14
4609	наконец	A1	и	A14
4610	вместе	A1	с	A14
4611	даже	A1	и	A14
4612	серий	A4	сериал	A11
4613	Особенность	A8	Особенности	A14
4614	профилактике	A8	диагностике	A14
4615	ДИН	A8	ЭД	A14
4616	Оглавление	A8	Аннотация	A14
4617	Проанализировали	A8	Проанализированы	A14
4618	здоровых	A8	пациентов	A14
4619	вместе	A8	с	A14
4620	АД	A8	ЭД	A14
4621	приобрели	A8	имели	A14
4622	выполнять	A8	функции	A14
4623	подтвердил	A8	подтверждено	A14
4624	экологического	A8	комплексного	A14
4625	включая	A8	включающее	A14
4626	специалистов	A8	профиля	A14
4627	когнитивного	A8	психологического	A14
4628	выбранной	A8	данной	A14
4629	терапии	A8	пациентов	A14
4630	выражена	A8	выражены	A14
4631	пациентам	A8	пациентов	A14
4632	признаки	A8	проявления	A14
4633	века	A1	начале	A8
4634	мае	A1	года	A8
4635	должна	A1	будет	A8
4636	других	A1	и	A8
4637	Особенностях	A1	Об	A8
4638	каком	A1	этом	A8
4639	же	A1	в	A8
4640	надежде	A1	скором	A8
4641	договор	A1	соглашение	A8
4642	рассказываю	A1	о	A8
4643	укреплении	A1	строительстве	A8
4644	нужд	A1	для	A8
4645	хотел	A1	чтобы	A8
4646	элементы	A1	детали	A8
4647	вернувшись	A1	приехал	A8
4648	генеральный	A1	президент	A8
4649	фирмой	A1	компании	A8
4650	проведения	A1	рамках	A8
4651	приглашению	A1	визита	A8
4652	парламента	A1	премьер	A8
4653	всеми	A1	со	A8
4654	состоит	A1	из	A8
4655	Султана	A1	Бин	A8
4656	казначейства	A1	ведомства	A8
4657	Махмуд	A1	Бин	A8
4658	наконец	A1	и	A8
4659	Мы	A1	Напомним	A8
4660	некогда	A1	ранее	A8
4661	заявляли	A1	заявил	A8
4662	украинская	A1	грузинская	A8
4663	самом	A1	на	A8
4664	уменьшение	A1	расширение	A8
4665	одновременно	A1	с	A8
4666	политиков	A1	предпринимателей	A8
4667	вкладывать	A1	инвестировать	A8
4668	где	A1	в	A8
4669	И	A1	Со	A8
4670	настоящей	A1	своей	A8
4671	сторона	A1	стороны	A8
4672	заявляли	A1	заявил	A8
4673	где	A1	в	A8
4674	структурой	A1	структура	A8
4675	извлекать	A1	добывать	A8
4676	этот	A1	свой	A8
4677	природную	A1	природный	A8
4678	газовый	A1	газ	A8
4679	впрочем	A1	уже	A8
4680	же	A1	в	A8
4681	года	A1	марта	A8
4682	Президентского	A1	Президент	A8
4683	Митрополит	A1	Анастасиадис	A8
4684	природы	A1	природного	A8
4685	и	A1	в	A8
4686	политической	A1	экономической	A8
4687	пределах	A1	зоне	A8
4688	же	A1	в	A8
4689	среды	A1	среду	A8
4690	наконец	A1	и	A8
4691	энергетической	A1	энергетики	A8
4692	предприятий	A1	компаний	A8
4693	рассказывая	A1	сообщает	A8
4694	российское	A1	агентство	A8
4695	студия	A1	компания	A8
4696	относиться	A1	к	A8
4697	тощенко	A1	г	A8
4698	прочие	A1	все	A8
4699	ответить	A1	вопросы	A8
4700	самих	A1	которые	A8
4701	цены	A1	продаж	A8
4702	капитала	A1	инвестиций	A8
4703	нефти	A1	месторождения	A8
4704	газовой	A1	газа	A8
4705	предложить	A1	принять	A8
4706	решении	A1	решение	A8
4707	где	A1	в	A8
4708	концов	A1	конце	A8
4709	н	A1	г	A8
4710	заверил	A1	сообщил	A8
4711	исполнительный	A1	глава	A8
4712	фирмы	A1	компании	A8
4713	О	A1	Об	A8
4714	данном	A1	этом	A8
4715	рассказывая	A1	сообщает	A8
4716	НОВОСТИ	A1	РИА	A8
4717	Репортаж	A1	Новости	A8
4718	Наконец	A1	Тогда	A8
4719	началось	A1	строительство	A8
4720	могу	A1	можно	A8
4721	указанном	A1	в	A8
4722	его	A1	и	A8
4723	маз	A1	газ	A8
4724	указанном	A1	в	A8
4725	бизнеса	A4	сервиса	A11
4726	относиться	A1	к	A8
4727	мною	A1	вчера	A8
4728	в	A1	на	A8
4729	председательствующий	A1	коллегии	A8
4730	мвд	A1	министерства	A8
4731	наконец	A1	и	A8
4732	секретарь	A1	директор	A8
4733	росту	A1	развитию	A8
4734	польшей	A1	границей	A8
4735	отвлекает	A1	привлекает	A8
4736	слабая	A1	высокая	A8
4737	оплата	A1	зарплата	A8
4738	наконец	A1	и	A8
4739	идеологическая	A1	социальная	A8
4740	природа	A1	среда	A8
4741	вообще	A1	видно	A8
4742	состоит	A1	из	A8
4743	результатом	A1	результатов	A8
4744	проведенного	A1	опроса	A8
4745	Концерн	A1	Компания	A8
4746	организаций	A1	организация	A8
4747	школьной	A1	летней	A8
4748	следующем	A1	в	A8
4749	з	A1	г	A8
4750	Москву	A1	Казани	A8
4751	заявляли	A1	объявили	A8
4752	обо	A1	о	A8
4753	использованием	A1	использование	A8
4754	других	A1	современных	A8
4755	информационных	A1	технологий	A8
4756	отсутствии	A1	при	A8
4757	подготовленных	A1	подготовке	A8
4758	Фирмой	A1	Компании	A8
4759	Беспроводной	A1	Мобильный	A8
4760	конституция	A16	статутом	A9
4761	предусмотреть	A16	предусмотрено	A9
4762	кстати	A16	статье	A9
4763	чаще	A16	случаях	A9
4764	Нормы	A16	Правила	A9
4765	Постановления	A16	Статута	A9
4766	Формулировки	A16	Правила	A9
4767	факта	A16	доказывания	A9
4768	смыслом	A16	правилом	A9
4769	Моменту	A1	После	A8
4770	договоренность	A1	переговоров	A8
4771	года	A1	сентября	A8
4772	президентского	A1	президент	A8
4773	Викторович	A1	Виктор	A8
4774	Украины	A1	Янукович	A8
4775	охарактеризовал	A1	отметил	A8
4776	будущее	A1	прогресс	A8
4777	и	A1	в	A8
4778	пластовых	A1	газовых	A8
4779	договоренностей	A1	переговорах	A8
4780	взаимоотношения	A1	между	A8
4781	кроме	A1	и	A8
4782	Давайте	A1	Добавим	A8
4783	будто	A1	что	A8
4784	актуальна	A1	тема	A8
4785	быть	A1	будет	A8
4786	сожалению	A1	сегодня	A8
4787	надежде	A1	на	A8
4788	встретиться	A1	встрече	A8
4789	наконец	A1	и	A8
4790	года	A1	октября	A8
4791	где	A1	в	A8
4792	Киеве	A1	Петербурге	A8
4793	проводиться	A1	пройдут	A8
4794	собрания	A1	заседания	A8
4795	государств	A1	глав	A8
4796	только	A1	а	A8
4797	как	A1	также	A8
4798	наконец	A1	и	A8
4799	орган	A1	органа	A8
4800	же	A1	на	A8
4801	и	A1	на	A8
4802	занятиях	A1	мероприятиях	A8
4803	Владимир	A1	Николай	A8
4804	Заров	A1	Азаров	A8
4805	заявляет	A1	заявил	A8
4806	и	A1	на	A8
4807	реальной	A1	прошлой	A8
4808	дню	A1	неделе	A8
4809	свидетелям	A1	журналистам	A8
4810	газов	A1	газовые	A8
4811	следующем	A1	в	A8
4812	проведении	A1	ходе	A8
4813	важнейших	A1	ближайших	A8
4814	контакту	A1	контактов	A8
4815	и	A1	с	A8
4816	главу	A1	главой	A8
4817	правительство	A1	правительства	A8
4818	года	A1	октября	A8
4819	Васильев	A1	Азаров	A8
4820	напишу	A1	добавил	A8
4821	актуальна	A1	тема	A8
4822	быть	A1	будет	A8
4823	самом	A1	на	A8
4824	правительств	A1	президентов	A8
4825	наконец	A1	и	A8
4826	Украины	A1	России	A8
4827	года	A1	октября	A8
4828	Донбасса	A1	Донецке	A8
4829	Путин	A1	Медведев	A8
4830	Василий	A1	Виктор	A8
4831	участвующие	A1	примут	A8
4832	избежание	A1	во	A8
4833	обсудить	A1	форуме	A8
4834	Вопреки	A1	По	A8
4835	мою	A1	ее	A8
4836	утверждая	A1	словам	A8
4837	обамы	A1	президента	A8
4838	Киеве	A1	Владивостоке	A8
4839	Ху	A1	Чен	A8
4840	Исполнительный	A1	Глава	A8
4841	пятницу	A1	четверг	A8
4842	года	A1	июня	A8
4843	проводим	A1	проведет	A8
4844	Киеве	A1	Владивостоке	A8
4845	экономический	A1	экономического	A8
4846	состоялся	A1	состоится	A8
4847	и	A1	в	A8
4848	отмечая	A1	отметила	A8
4849	Вера	A1	Наталья	A8
4850	пообещала	A1	заявила	A8
4851	генеральный	A1	президент	A8
4852	неподалеку	A1	острове	A8
4853	странах	A1	ряде	A8
4854	существовала	A1	появилась	A8
4855	Юрий	A1	Дмитрий	A8
4856	Путин	A1	Медведев	A8
4857	Пхеньяна	A1	Чен	A8
4858	Ира	A1	Ир	A8
4859	в	A1	во	A8
4860	Киеве	A1	Владивостоке	A8
4861	радикальные	A1	лидеры	A8
4862	где	A1	в	A8
4863	после	A1	ходе	A8
4864	экономическая	A1	финансовая	A8
4865	радиационной	A1	ядерной	A8
4866	передаче	A1	программе	A8
4867	Администрации	A1	Глава	A8
4868	ДИПЛОМАТИЧЕСКИЙ	A1	МИД	A8
4869	Виталий	A1	Сергей	A8
4870	Миронов	A1	Лавров	A8
4871	описывая	A1	комментируя	A8
4872	почте	A1	сообщения	A8
4873	заявляет	A1	заявил	A8
4874	консультант	A1	помощник	A8
4875	Смешанная	A17	Легкая	A12
4876	файле	A17	формате	A12
4877	очередного	A17	последующего	A12
4878	него	A17	на	A12
4879	известном	A17	большом	A12
4880	пикселей	A17	дисплее	A12
4881	обрабатывать	A17	просматривать	A12
4882	снимки	A17	фотографии	A12
4883	однако	A17	и	A12
4884	мегапикселей	A17	диагональю	A12
4885	Воспроизвести	A17	Воспроизведение	A12
4886	просмотрите	A17	подключите	A12
4887	коробку	A17	камеру	A12
4888	человеку	A17	любому	A12
4889	в	A17	на	A12
4890	известном	A17	большом	A12
4891	вновь	A17	в	A12
4892	стерео	A17	формате	A12
4893	пригодный	A17	для	A12
4894	пригодится	A17	понадобятся	A12
4895	отдельные	A17	специальные	A12
4896	входящего	A17	входящие	A12
4897	пакет	A17	комплект	A12
4898	Просмотрите	A17	Подключите	A12
4899	коробку	A17	камеру	A12
4900	относиться	A17	к	A12
4901	ним	A17	с	A12
4902	посредстве	A17	помощью	A12
4903	кабелей	A17	кабеля	A12
4904	наконец	A17	и	A12
4905	политику	A1	сферу	A8
4906	усиливает	A1	стимулирует	A8
4907	проектами	A1	проект	A8
4908	Страну	A1	Регион	A8
4909	же	A1	в	A8
4910	эгидой	A1	рамках	A8
4911	поскольку	A1	которого	A8
4912	проходящих	A1	проходят	A8
4913	семинары	A1	конкурсы	A8
4914	Приз	A1	Лучшая	A8
4915	предназначенная	A1	площадка	A8
4916	наконец	A1	и	A8
4917	такие	A1	другие	A8
4918	профессиональных	A1	профессиональные	A8
4919	ежегодные	A1	конкурсы	A8
4920	Возможном	A1	Об	A8
4921	каком	A1	этом	A8
4922	теперь	A1	сегодня	A8
4923	года	A1	ноября	A8
4924	где	A1	в	A8
4925	после	A1	ходе	A8
4926	Пленарном	A1	Съезда	A8
4927	миростроительство	A1	строителей	A8
4928	сказал	A1	заявил	A8
4929	областях	A1	области	A8
4930	генеральный	A1	президент	A8
4931	хозяйственных	A1	строительных	A8
4932	организациях	A1	организаций	A8
4933	региональной	A1	региона	A8
4934	Николая	A1	Николай	A8
4935	рассказывая	A1	сообщает	A8
4936	ВЕДОМОСТИ	A1	ИА	A8
4937	Лидер	A7	Глава	A9
4938	Проектирование	A7	Эксплуатация	A9
4939	Кстати	A7	Статья	A9
4940	Несоблюдения	A7	Требования	A9
4941	законодательные	A7	законодательства	A9
4942	Российской	A7	Федерации	A9
4943	здания	A7	зданий	A9
4944	Испытания	A7	Эксплуатация	A9
4945	новом	A7	в	A9
4946	соответствие	A7	соответствии	A9
4947	назначений	A7	назначением	A9
4948	Проектирование	A7	Эксплуатация	A9
4949	допустимы	A7	допускается	A9
4950	поставка	A7	ввод	A9
4951	сооружение	A7	сооружения	A9
4952	федеральная	A7	федеральными	A9
4953	нормативными	A7	законами	A9
4954	большом	A7	В	A9
4955	проектирования	A7	капитального	A9
4956	проектирования	A7	строительства	A9
4957	доставка	A7	выдача	A9
4958	урегулировать	A7	разрешения	A9
4959	закончил	A7	окончания	A9
4960	этом	A7	В	A9
4961	проектирования	A7	капитального	A9
4962	рекомендуется	A7	допускается	A9
4963	ремонте	A7	капитального	A9
4964	спецтехники	A7	автомобильных	A9
4965	проектирования	A7	проектной	A9
4966	обои	A11	мебель	A12
4967	политиков	A11	людей	A12
4968	существовавших	A11	современных	A12
4969	интерьера	A11	мебель	A12
4970	состоящего	A11	из	A12
4971	раковины	A11	ротанга	A12
4972	практике	A11	применение	A12
4973	каком	A11	любом	A12
4974	наконец	A11	и	A12
4975	каком	A11	любом	A12
4976	комнаты	A11	помещении	A12
4977	квартир	A11	офиса	A12
4978	текст	A11	материал	A12
4979	однако	A11	поэтому	A12
4980	традиционным	A11	основным	A12
4981	называется	A11	является	A12
4982	долговечность	A11	экологичность	A12
4983	отличается	A11	обладает	A12
4984	этой	A11	собственной	A12
4985	негативной	A11	положительной	A12
4986	поскольку	A11	которой	A12
4987	вернулся	A11	он	A12
4988	пространстве	A11	пространство	A12
4989	наконец	A11	и	A12
4990	усиливает	A11	улучшает	A12
4991	наконец	A11	и	A12
4992	уменьшается	A11	повышает	A12
4993	обнаружилось	A11	у	A12
4994	население	A11	человека	A12
4995	украшения	A11	мебель	A12
4996	украшения	A11	ротанга	A12
4997	слишком	A11	очень	A12
4998	смешанная	A11	легкая	A12
4999	необходимо	A11	позволяет	A12
5000	мою	A11	ее	A12
5001	собственной	A11	новой	A12
5002	расположенного	A11	расположения	A12
5003	одежды	A11	мебели	A12
5004	этом	A11	в	A12
5005	доме	A11	комнате	A12
5006	главе	A11	во	A12
5007	урожай	A11	уборки	A12
5008	вернуться	A11	перевезти	A12
5009	появилось	A11	новое	A12
5010	е	A11	место	A12
5011	способностями	A11	обладает	A12
5012	эластичностью	A11	устойчивостью	A12
5013	относился	A11	к	A12
5014	его	A11	и	A12
5015	воздействию	A11	воздействиям	A12
5016	земной	A11	атмосферы	A12
5017	привело	A11	благодаря	A12
5018	впрочем	A11	чему	A12
5019	потому	A11	не	A12
5020	рассматривается	A11	исключается	A12
5021	позволяющего	A11	возможность	A12
5022	производств	A17	изделий	A12
5023	Подобрать	A17	Выбрать	A12
5024	могу	A17	можно	A12
5025	фрагментов	A17	материала	A12
5026	кузова	A17	комфорт	A12
5027	рисования	A17	дизайна	A12
5028	фирмой	A1	компании	A8
5029	где	A1	В	A8
5030	соображения	A1	вопросы	A8
5031	адекватности	A1	надежности	A8
5032	и	A1	В	A8
5033	торжественное	A1	состоялось	A8
5034	следующее	A1	очередное	A8
5035	председательством	A1	заседание	A8
5036	Планирования	A1	Оперативного	A8
5037	командир	A1	штаба	A8
5038	отношению	A1	по	A8
5039	выполнению	A1	обеспечению	A8
5040	компетентности	A1	надежности	A8
5041	потребление	A1	потребителей	A8
5042	наконец	A1	и	A8
5043	Татарстана	A1	Тюменской	A8
5044	челябинской	A1	области	A8
5045	же	A1	на	A8
5046	когда	A1	котором	A8
5047	обсудила	A1	обсуждались	A8
5048	только	A1	и	A8
5049	аспекты	A1	перспективы	A8
5050	и	A1	на	A8
5051	Закону	A1	Согласно	A8
5052	месяц	A1	дня	A8
5053	АКЦИОНЕРНЫХ	A1	ОАО	A8
5054	вопреки	A1	по	A8
5055	настоящей	A1	своей	A8
5056	финансовой	A1	инвестиционной	A8
5057	телеканала	A1	программе	A8
5058	Хотела	A1	Она	A8
5059	существовала	A1	основана	A8
5060	же	A1	на	A8
5061	тесно	A1	с	A8
5062	июне	A1	года	A8
5063	договоре	A1	соглашении	A8
5064	государствами	A1	между	A8
5065	регионами	A1	региона	A8
5066	наконец	A1	и	A8
5067	вновь	A1	в	A8
5068	пор	A1	настоящее	A8
5069	настоящее	A1	время	A8
5070	входят	A1	включает	A8
5071	же	A1	в	A8
5072	чувствовал	A1	себя	A8
5073	конкретного	A1	объекта	A8
5074	состоит	A1	из	A8
5075	отменены	A1	введены	A8
5076	следующем	A1	в	A8
5077	вступила	A1	строй	A8
5078	где	A1	в	A8
5079	года	A1	году	A8
5080	поддерживаются	A1	реализованы	A8
5081	какие	A1	такие	A8
5082	большие	A1	крупные	A8
5083	планы	A1	проекты	A8
5084	действительно	A1	как	A8
5085	площадью	A1	кВ	A8
5086	переменного	A1	кВ	A8
5087	наконец	A1	и	A8
5088	ввода	A1	ввод	A8
5089	где	A1	в	A8
5090	деятельность	A1	работу	A8
5091	напряжения	A1	кВ	A8
5092	Западную	A1	Западный	A8
5093	где	A1	В	A8
5094	следующем	A1	году	A8
5095	ПРЕДПРИЯТИЕМ	A1	ОАО	A8
5096	намерении	A1	планирует	A8
5097	организовать	A1	ввести	A8
5098	энергии	A1	мощности	A8
5099	превратить	A1	построить	A8
5100	даже	A1	и	A8
5101	Концепция	A17	Модель	A12
5102	ГРН	A17	ЕВРО	A12
5103	великолепно	A17	идеально	A12
5104	приближается	A17	подходит	A12
5105	дальнейшего	A17	для	A12
5106	оснащения	A17	оборудования	A12
5107	хотя	A17	как	A12
5108	границе	A17	зоны	A12
5109	этом	A17	в	A12
5110	ресторане	A17	офисе	A12
5111	впрочем	A17	так	A12
5112	но	A17	и	A12
5113	удобства	A17	для	A12
5114	обычно	A17	или	A12
5115	этом	A17	в	A12
5116	авторском	A17	общественном	A12
5117	зале	A17	помещении	A12
5118	Оптимально	A17	Оптимальные	A12
5119	бокам	A17	габаритные	A12
5120	ширину	A17	размеры	A12
5121	салон	A17	комфорт	A12
5122	как	A17	и	A12
5123	существующий	A17	современный	A12
5124	концепт	A17	дизайн	A12
5125	действительно	A17	это	A12
5126	достоинство	A17	достоинства	A12
5127	некоторые	A17	которые	A12
5128	вряд	A17	несомненно	A12
5129	экскурсии	A17	посетители	A12
5130	Усилиям	A17	Благодаря	A12
5131	действию	A17	использованию	A12
5132	температуре	A17	плотности	A12
5133	же	A17	в	A12
5134	багажник	A17	сидений	A12
5135	выражается	A17	достигается	A12
5136	жесткость	A17	долговечность	A12
5137	следующем	A17	в	A12
5138	ремонта	A17	эксплуатации	A12
5139	впрочем	A17	что	A12
5140	целом	A17	особенно	A12
5141	понятно	A17	важно	A12
5142	интерьера	A17	мебели	A12
5143	же	A17	в	A12
5144	социологических	A17	общественных	A12
5145	места	A17	местах	A12
5146	Холодная	A17	Мягкая	A12
5147	изделия	A17	мебель	A12
5148	поставка	A17	поставляться	A12
5149	же	A17	в	A12
5150	последних	A17	двух	A12
5151	МИЛЛИОНОВ	A17	ЕВРО	A12
5152	купе	A17	люкс	A12
5153	однако	A17	и	A12
5154	интерфейс	A17	стандарт	A12
5155	ФУНТОВ	A17	ЕВРО	A12
5156	купе	A17	люкс	A12
5157	частью	A17	основой	A12
5158	остается	A17	является	A12
5159	пенополиуретана	A17	каркас	A12
5160	дающий	A17	позволяющий	A12
5161	транспортной	A17	транспортные	A12
5162	субсидии	A17	расходы	A12
5163	Конструкция	A17	Каркас	A12
5164	изготавливаться	A17	изготавливается	A12
5165	них	A17	из	A12
5166	сталь	A17	стальной	A12
5167	стальные	A17	трубы	A12
5168	наклона	A17	сечения	A12
5169	годы	A17	х	A12
5170	дюймов	A17	мм	A12
5171	связаны	A17	с	A12
5172	ДОЛЛ	A17	ЕВРО	A12
5173	стандартов	A17	стандарт	A12
5174	монтируется	A17	комплектуется	A12
5175	николаевича	A17	Н	A12
5176	орудия	A17	мм	A12
5177	продольных	A17	сечения	A12
5178	годов	A17	х	A12
5179	миллиметра	A17	мм	A12
5180	Спинку	A17	Кресло	A12
5181	отдохнуть	A17	отдыха	A12
5182	стремилась	A1	стремится	A12
5183	значительному	A1	устойчивому	A12
5184	поддерживается	A1	взаимодействует	A12
5185	предприятие	A1	компания	A12
5186	крупной	A1	составной	A12
5187	банковской	A1	корпоративной	A12
5188	Внизу	A1	Ниже	A12
5189	предлагаемых	A1	принятых	A12
5190	природных	A1	окружающей	A12
5191	либо	A1	непосредственно	A12
5192	кредиторами	A1	клиентами	A12
5193	вновь	A1	В	A12
5194	КУПИТЬ	A1	МАГАЗИНЕ	A12
5195	собираемся	A1	мы	A12
5196	Дом	A1	Магазин	A12
5197	удобный	A1	эффективный	A12
5198	следующем	A1	в	A12
5199	социологическом	A1	экологическом	A12
5200	выражении	A1	отношении	A12
5201	Хотим	A1	Мы	A12
5202	самих	A1	их	A12
5203	он	A1	В	A12
5204	выполнением	A1	выполнении	A12
5205	указанных	A1	этих	A12
5206	примет	A1	принимает	A12
5207	полон	A1	весь	A12
5208	должностные	A1	персонал	A12
5209	Сотрудников	A1	Персонал	A12
5210	очередную	A1	свою	A12
5211	Знаем	A1	Мы	A12
5212	количественный	A1	эффективный	A12
5213	дом	A1	магазин	A12
5214	Думаем	A1	Мы	A12
5215	разработала	A1	разрабатываем	A12
5216	коллективную	A1	эффективную	A12
5217	концепция	A1	модель	A12
5218	позволил	A1	позволит	A12
5219	небольшом	A1	на	A12
5220	сэкономить	A1	сократить	A12
5221	электроэнергию	A1	электроэнергии	A12
5222	усилиям	A1	благодаря	A12
5223	авторитетных	A1	критериев	A12
5224	наконец	A1	и	A12
5225	базовая	A1	модель	A12
5226	входят	A1	включает	A12
5227	даже	A1	и	A12
5228	политик	A1	миллиардер	A8
5229	Грузинские	A1	Иванишвили	A8
5230	самом	A1	на	A8
5231	надеется	A1	мечта	A8
5232	отметив	A1	назвал	A8
5233	входящих	A1	состав	A8
5234	предстоящего	A1	нового	A8
5235	правительств	A1	правительства	A8
5236	Характере	A1	Об	A8
5237	предыдущем	A1	этом	A8
5238	рассказывая	A1	сообщает	A8
5239	комнаты	A1	кабинет	A8
5240	хотел	A1	намерен	A8
5241	мне	A1	лично	A8
5242	председательства	A1	главы	A8
5243	ПРАВООХРАНИТЕЛЬНЫЕ	A1	МВД	A8
5244	последующем	A1	в	A8
5245	целом	A1	частности	A8
5246	представительных	A1	представитель	A8
5247	заведующего	A1	должность	A8
5248	министра	A1	обороны	A8
5249	руководителей	A1	лидер	A8
5250	партий	A1	партии	A8
5251	Моя	A1	Наша	A8
5252	любая	A1	эта	A8
5253	партий	A1	партия	A8
5254	включается	A1	входит	A8
5255	где	A1	в	A8
5256	посла	A1	посол	A8
5257	РЕЗОЛЮЦИЙ	A1	ООН	A8
5258	И	A1	На	A8
5259	министра	A1	дел	A8
5260	и	A1	В	A8
5261	некогда	A1	прошлом	A8
5262	эта	A1	была	A8
5263	Азербайджана	A1	Грузии	A8
5264	где	A1	в	A8
5265	время	A1	настоящее	A8
5266	когда	A1	время	A8
5267	хотела	A1	она	A8
5268	являясь	A1	является	A8
5269	развивающейся	A1	развития	A8
5270	закону	A1	согласно	A8
5271	планы	A1	плану	A8
5272	окажется	A1	станет	A8
5273	Мы	A1	Напомним	A8
5274	любителей	A11	туристов	A17
5275	сможете	A4	могу	A11
5276	наверно	A4	вроде	A11
5277	одних	A4	разных	A11
5278	розничной	A4	рекламе	A11
5279	вследствие	A4	за	A11
5280	последние	A4	за	A11
5281	во	A4	время	A11
5282	любимого	A4	моего	A11
5283	увольнении	A4	отпуска	A11
5284	следить	A4	за	A11
5285	однако	A4	ним	A11
5286	простите	A4	меня	A11
5287	них	A4	из	A11
5288	скажу	A4	я	A11
5289	скажете	A4	надеюсь	A11
5290	них	A4	том	A11
5291	превосходно	A4	хорошо	A11
5292	будете	A4	буду	A11
5293	поскольку	A4	но	A11
5294	ведь	A4	правда	A11
5295	где	A4	в	A11
5296	подвергся	A4	был	A11
5297	ясно	A4	прекрасно	A11
5298	его	A4	и	A11
5299	знаю	A4	сейчас	A11
5300	вследствие	A4	за	A11
5301	команду	A4	тренер	A11
5302	Евангелия	A4	Иисус	A1
5303	делаете	A4	будете	A1
5304	Скажи	A4	Господи	A1
5305	делегация	A8	сессия	A1
5306	Населенного	A8	Пункт	A1
5307	пленарном	A8	повестки	A1
5308	рассказывает	A8	О	A1
5309	Писем	A8	Письмо	A1
5310	этом	A8	при	A1
5311	последнем	A8	в	A1
5312	зависят	A8	от	A1
5313	Палестинские	A8	Израильские	A1
5314	начнут	A8	продолжают	A1
5315	террористических	A8	террора	A1
5316	министерства	A8	государственного	A1
5317	прочих	A8	иных	A1
5318	большом	A8	в	A1
5319	всевышнего	A11	молитва	A1
5320	особенное	A11	отношение	A1
5321	Поклоняюсь	A11	Богу	A1
5322	господень	A11	молитва	A1
5323	господень	A11	молитва	A1
5324	мы	A11	осознаем	A1
5325	марок	A7	почтовых	A9
5326	марки	A7	почтовых	A9
5327	зарплата	A7	выплата	A9
5328	почты	A7	почтовых	A9
5329	Прав	A7	Права	A9
5330	посту	A7	обязанности	A9
5331	клиентами	A7	услугами	A9
5332	марок	A7	почтовой	A9
5333	Авторские	A7	Права	A9
5334	почта	A7	почтовой	A9
5335	рассмотрения	A7	рассмотрение	A9
5336	Несправедливость	A7	Ответственность	A9
5337	провайдера	A7	операторов	A9
5338	почты	A7	почтовой	A9
5339	наконец	A7	и	A9
5340	сервисом	A7	услугами	A9
5341	почты	A7	почтовой	A9
5342	сотовой	A7	связи	A9
5343	таблеток	A7	приема	A9
5344	вручается	A7	вручения	A9
5345	внешних	A7	внутренних	A9
5346	пересылки	A7	почтовых	A9
5347	оплаты	A7	отправлений	A9
5348	Концепции	A7	Концепция	A9
5349	рационализации	A7	реструктуризации	A9
5350	рф	A7	федеральной	A9
5351	марок	A7	почтовой	A9
5352	связано	A7	связи	A9
5353	Специфика	A7	Концепция	A9
5354	рынке	A7	рынка	A9
5355	марок	A7	почтовой	A9
5356	связано	A7	связи	A9
5357	году	A7	года	A9
5358	Ратификация	A7	Конвенция	A9
5359	Подписанное	A7	Соглашение	A9
