	new word	new_genre	old word	old_genre
918	losing	A12	loses	A7
919	have	A12	has	A7
920	implications	A12	impact	A7
921	lives	A12	life	A7
922	laces	A12	shoe	A7
923	pigmented	A12	skin	A7
924	comprising	A12	comprises	A7
925	kinases	A12	proteins	A7
926	retained	A12	retain	A7
927	fibers	A12	fibres	A7
928	every	A12	each	A7
929	make	A12	give	A7
930	exceptional	A12	unique	A7
931	dried	A12	drying	A7
932	mitigated	A12	minimise	A7
933	prerelease	A12	releases	A7
934	acid	A12	acids	A7
935	recent	A12	last	A7
936	exceptionally	A12	particularly	A7
937	worthy	A12	worth	A7
938	emphasised	A12	emphasising	A7
939	aminoglycosides	A12	acids	A7
940	destruction	A12	damage	A7
941	depart	A12	leave	A7
942	dyes	A12	stains	A7
943	exceedingly	A12	very	A7
944	tedious	A12	difficult	A7
945	removal	A12	remove	A7
946	diminish	A12	weaken	A7
947	layer	A12	layers	A7
948	aspects	A12	elements	A7
949	Ampicillin	A12	Resistant	A7
950	LICENCES	A1	LICENSE	A9
951	ferromagnetic	A8	ferrite	A12
952	measurements	A8	measures	A12
953	thick	A8	thickness	A12
954	aopen	A8	flex	A12
955	have	A8	be	A12
956	configures	A8	customized	A12
957	required	A8	requirements	A12
958	tenacity	A8	strength	A12
959	have	A8	be	A12
960	widths	A8	thickness	A12
961	sourced	A8	material	A12
962	prototype	A8	design	A12
963	Modulated	A8	Pulse	A12
964	includes	A7	contained	A9
965	informative	A7	informational	A9
966	intended	A7	purposes	A9
967	designed	A7	intended	A9
968	people	A7	persons	A9
969	contravene	A7	disclaim	A9
970	contributory	A7	liability	A9
971	regard	A7	respect	A9
972	paucity	A7	reliance	A9
973	parts	A7	part	A9
974	infestation	A12	pest	A16
975	reopening	A11	opened	A4
976	taking	A11	takes	A4
977	glance	A11	look	A4
978	telling	A11	says	A4
979	really	A11	pretty	A4
980	knew	A11	noticed	A4
981	say	A11	says	A4
982	Magnificent	A11	Splendid	A4
983	safest	A11	safe	A4
984	Does	A11	Did	A4
985	tells	A11	tell	A4
986	go	A11	going	A4
987	say	A11	says	A4
988	children	A11	child	A4
989	need	A16	should	A1
990	helpful	A16	good	A1
991	lessons	A16	teaching	A1
992	infants	A16	children	A1
993	explained	A16	said	A1
994	USA	A16	US	A1
995	retire	A16	retirement	A1
996	developing	A16	development	A1
997	winners	A12	winning	A8
998	recent	A12	last	A8
999	postgraduates	A12	faculties	A8
1000	want	A12	will	A8
1001	celebration	A12	celebrate	A8
1002	celebration	A12	anniversary	A8
1003	Yale	A12	University	A8
1004	Deterrence	A12	Terrorism	A8
1005	Sophia	A12	Sofia	A8
1006	organise	A1	organisation	A12
1007	career	A1	careers	A12
1008	attest	A1	demonstrate	A12
1009	secured	A1	guaranteed	A12
1010	reflect	A1	reflects	A12
1011	Consumers	A1	Customer	A12
1012	using	A1	employ	A12
1013	counsel	A1	lawyers	A12
1014	arbitrators	A1	administrators	A12
1015	avid	A1	keen	A12
1016	officers	A1	staff	A12
1017	recruited	A1	recruits	A12
1018	ascertaining	A1	irrespective	A12
1019	employers	A1	employer	A12
1020	showed	A1	demonstrating	A12
1021	careers	A1	career	A12
1022	Scotland	A16	Strathclyde	A8
1023	Cops	A16	Police	A8
1024	Falkirk	A16	Strathclyde	A8
1025	consented	A16	agreed	A8
1026	thinking	A1	thought	A11
1027	say	A1	tell	A11
1028	slight	A1	little	A11
1029	written	A1	write	A11
1030	becoming	A1	become	A11
1031	presume	A1	see	A11
1032	lives	A1	life	A11
1033	instalments	A1	series	A11
1034	Because	A1	So	A11
1035	collaborate	A1	work	A11
1036	marriage	A1	couple	A11
1037	year	A1	years	A11
1038	paragraph	A1	article	A11
1039	calling	A1	called	A11
1040	contracted	A1	hired	A11
1041	teams	A1	team	A11
1042	reside	A1	live	A11
1043	lives	A1	life	A11
1044	Because	A1	So	A11
1045	respond	A1	answered	A11
1046	gmail	A1	emails	A11
1047	replied	A1	answered	A11
1048	married	A1	wife	A11
1049	reading	A1	read	A11
1050	slumber	A1	bedtime	A11
1051	greatest	A1	best	A11
1052	weeks	A1	month	A11
1053	lives	A1	life	A11
1054	reading	A1	read	A11
1055	movie	A1	movies	A11
1056	beautiful	A1	wonderful	A11
1057	knowledge	A1	experience	A11
1058	previously	A1	recently	A11
1059	calling	A1	called	A11
1060	truthfulness	A1	honesty	A11
1061	begun	A1	started	A11
1062	gambling	A1	poker	A11
1063	pga	A1	golf	A11
1064	exemptions	A1	exceptions	A11
1065	know	A1	do	A11
1066	Believe	A1	Think	A11
1067	aforementioned	A1	previous	A11
1068	Graphemes	A8	Letter	A1
1069	dates	A8	dated	A1
1070	Sept	A8	July	A1
1071	Delegates	A8	Representative	A1
1072	Burundi	A8	Sudan	A1
1073	Rapporteurs	A8	Nations	A1
1074	discussed	A8	addressed	A1
1075	honor	A8	honour	A1
1076	transmission	A8	transmit	A1
1077	hereto	A8	herewith	A1
1078	email	A8	message	A1
1079	dating	A8	dated	A1
1080	Feb	A8	July	A1
1081	pertinent	A8	concerning	A1
1082	annexes	A8	annex	A1
1083	OAS	A8	NRF	A1
1084	city	A8	town	A1
1085	Salama	A8	Hamrat	A1
1086	efforts	A8	attempt	A1
1087	affect	A8	impede	A1
1088	understand	A8	appreciate	A1
1089	has	A8	have	A1
1090	current	A8	present	A1
1091	annexe	A8	annex	A1
1092	issued	A8	circulated	A1
1093	diplomat	A8	affaires	A1
1094	Annexes	A8	Annex	A1
1095	dates	A8	dated	A1
1096	Delegates	A8	Representative	A1
1097	Mauritania	A8	Sudan	A1
1098	Nation	A8	Nations	A1
1099	discussed	A8	addressed	A1
1100	Uganda	A8	Sudan	A1
1101	Liberated	A8	Liberation	A1
1102	intention	A8	intent	A1
1103	implements	A8	implementing	A1
1104	Kordofan	A8	Darfur	A1
1105	advise	A8	inform	A1
1106	Eritrea	A8	Darfur	A1
1107	earlier	A8	early	A1
1108	rebuild	A8	restoration	A1
1109	cruel	A8	cruelty	A1
1110	Universities	A17	University	A8
1111	want	A17	will	A8
1112	presume	A17	see	A8
1113	dusk	A17	night	A8
1114	pacquiao	A17	bout	A8
1115	Clarendon	A17	Oxford	A8
1116	going	A17	went	A8
1117	repossess	A22	repossession	A7
1118	Isil	A8	Iraq	A1
1119	termed	A8	called	A1
1120	Deterrence	A8	Security	A1
1121	Deterrence	A8	Security	A1
1122	Usa	A8	America	A1
1123	reporting	A8	report	A1
1124	progressed	A8	progress	A1
1125	multilateral	A8	multinational	A1
1126	army	A8	force	A1
1127	approval	A8	authorized	A1
1128	Deterrence	A8	Security	A1
1129	multilateral	A8	multinational	A1
1130	contingents	A8	force	A1
1131	Countries	A8	States	A1
1132	remnants	A8	remains	A1
1133	ensured	A8	secure	A1
1134	Isil	A8	Iraq	A1
1135	multilateral	A8	multinational	A1
1136	Isil	A8	Iraqi	A1
1137	nonproliferation	A8	security	A1
1138	Mosul	A8	Iraqi	A1
1139	defeated	A8	defeat	A1
1140	disrupt	A8	destabilize	A1
1141	want	A7	will	A9
1142	convening	A7	held	A9
1143	accountable	A7	responsible	A9
1144	sourcing	A7	content	A9
1145	action	A7	actions	A9
1146	took	A7	taken	A9
1147	unavailability	A7	reliance	A9
1148	foregoing	A7	thereon	A9
1149	searchable	A7	accessible	A9
1150	specific	A7	particular	A9
1151	want	A7	will	A9
1152	resulting	A7	arising	A9
1153	Prerelease	A9	Universal	A1
1154	Personhood	A9	Human	A1
1155	Copyrights	A9	Rights	A1
1156	August	A9	December	A1
1157	Generals	A9	General	A1
1158	Assemblies	A9	Assembly	A1
1159	Unhcr	A9	Nations	A1
1160	promulgated	A9	adopted	A1
1161	declaring	A9	proclaimed	A1
1162	Declare	A9	Declaration	A1
1163	Personhood	A9	Human	A1
1164	Copyrights	A9	Rights	A1
1165	complete	A9	full	A1
1166	textual	A9	text	A1
1167	appearing	A9	appears	A1
1168	Ensuing	A9	Following	A1
1169	Assemblies	A9	Assembly	A1
1170	named	A9	called	A1
1171	publicized	A9	publicize	A1
1172	consequent	A9	cause	A1
1173	disseminating	A9	disseminated	A1
1174	notably	A9	principally	A1
1175	school	A9	schools	A1
1176	endowments	A9	institutions	A1
1177	distinguished	A9	distinction	A1
1178	RATIFICATIONS	A9	PREAMBLE	A1
1179	inviolability	A9	dignity	A1
1180	infringes	A9	rights	A1
1181	member	A9	members	A1
1182	relatives	A9	family	A1
1183	inviolability	A9	freedom	A1
1184	judge	A9	justice	A1
1185	worldwide	A9	world	A1
1186	disregards	A9	disregard	A1
1187	derision	A9	contempt	A1
1188	infringe	A9	rights	A1
1189	barbaric	A9	barbarous	A1
1190	acted	A9	acts	A1
1191	be	A9	have	A1
1192	offended	A9	outraged	A1
1193	beings	A9	mankind	A1
1194	beginning	A9	advent	A1
1195	worlds	A9	world	A1
1196	creatures	A9	beings	A1
1197	enjoys	A9	enjoy	A1
1198	speaking	A9	speech	A1
1199	beliefs	A9	belief	A1
1200	declared	A9	proclaimed	A1
1201	aspirations	A9	aspiration	A1
1202	individuals	A9	people	A1
1203	gentleman	A9	man	A1
1204	obliged	A9	compelled	A1
1205	advance	A9	progress	A1
1206	Ordered	A16	Commissioned	A1
1207	answers	A16	responses	A1
1208	August	A16	February	A1
1209	radioactive	A16	nuclear	A1
1210	giant	A16	gigantic	A1
1211	subsidies	A16	subsidy	A1
1212	energy	A16	renewables	A1
1213	be	A16	have	A1
1214	Uranium	A16	Nuclear	A1
1215	hydropower	A16	renewables	A1
1216	Maskell	A17	Fowler	A16
1217	Aldwych	A17	Theatre	A16
1218	idiopathic	A17	defect	A1
1219	internationalism	A17	materialism	A1
1220	Goethe	A17	Feuerbach	A1
1221	includes	A17	included	A1
1222	subtlety	A17	sensuousness	A1
1223	meditating	A17	contemplation	A1
1224	dreamy	A17	sensuous	A1
1225	rationalism	A17	materialism	A1
1226	influential	A17	active	A1
1227	flanks	A17	side	A1
1228	intuitively	A17	abstractly	A1
1229	curriculum	A17	course	A1
1230	makes	A17	does	A1
1231	knowing	A17	know	A1
1232	tangible	A17	real	A1
1233	Goethe	A17	Feuerbach	A1
1234	intends	A17	wants	A1
1235	sensual	A17	sensuous	A1
1236	definitely	A17	really	A1
1237	theorised	A17	thought	A1
1238	items	A17	objects	A1
1239	beings	A17	human	A1
1240	activities	A17	activity	A1
1241	strive	A17	objective	A1
1242	Faiths	A17	Christianity	A1
1243	disregards	A17	regards	A1
1244	quite	A17	genuinely	A1
1245	gets	A17	does	A1
1246	revolutions	A17	revolutionary	A1
1247	truths	A17	truth	A1
1248	Monographs	A22	Essays	A12
1249	Servicing	A22	Service	A12
1250	helping	A22	help	A12
1251	BRITAIN	A22	UK	A12
1252	Rapporteurs	A8	Nations	A1
1253	resolved	A8	addressed	A1
1254	advice	A8	instructions	A1
1255	July	A8	February	A1
1256	accusations	A8	fabrications	A1
1257	consisted	A8	contained	A1
1258	letters	A8	letter	A1
1259	August	A8	January	A1
1260	be	A8	have	A1
1261	honor	A8	honour	A1
1262	phone	A8	call	A1
1263	ensuing	A8	following	A1
1264	April	A8	February	A1
1265	battles	A8	war	A1
1266	think	A8	believe	A1
1267	Netanyahu	A8	Israel	A1
1268	Bekaa	A8	Lebanon	A1
1269	surely	A8	clearly	A1
1270	valleys	A8	valley	A1
1271	organisations	A8	organization	A1
1272	Afghan	A8	Afghanistan	A1
1273	so	A8	because	A1
1274	tiny	A8	small	A1
1275	location	A8	place	A1
1276	representing	A17	represents	A12
1277	path	A17	way	A12
1278	materialism	A17	philosophy	A12
1279	multifaceted	A17	holistic	A12
1280	heals	A17	healing	A12
1281	increasing	A17	growth	A12
1282	addict	A17	addicts	A12
1283	Restorative	A17	Healing	A12
1284	Pillows	A17	Pillow	A12
1285	mattress	A17	pillow	A12
1286	replicates	A17	reproduce	A12
1287	Typical	A17	Traditional	A12
1288	cure	A17	healing	A12
1289	codification	A17	practices	A12
1290	phonemes	A17	spoken	A12
1291	rites	A17	rituals	A12
1292	emotions	A17	moods	A12
1293	enable	A17	facilitate	A12
1294	abilities	A17	powers	A12
1295	palliative	A17	therapy	A12
1296	interdependence	A17	stresses	A12
1297	Blankets	A17	Pillow	A12
1298	night	A17	nights	A12
1299	race	A17	races	A12
1300	Meeting	A12	Conference	A8
1301	wants	A12	will	A8
1302	entrepreneurial	A12	SMEs	A8
1303	Safeware	A12	Nike	A8
1304	November	A8	March	A16
1305	worked	A8	served	A16
1306	Prosecutorial	A8	Justice	A16
1307	someone	A8	person	A16
1308	bureaus	A8	offices	A16
1309	Eisenhower	A8	Taft	A16
1310	opted	A8	chosen	A16
1311	Harding	A8	Wilson	A16
1312	voter	A8	vote	A16
1313	restarting	A8	running	A16
1314	Judge	A8	Justice	A16
1315	scant	A8	little	A16
1316	Woodrow	A8	Taft	A16
1317	Diaries	A17	Diary	A11
1318	delightful	A17	enjoyable	A11
1319	abscesses	A17	graft	A11
1320	scorers	A17	starters	A11
1321	grown	A17	planted	A11
1322	suburb	A8	town	A4
1323	asses	A8	ass	A4
1324	have	A8	had	A4
1325	bring	A8	carry	A4
1326	numerous	A8	many	A4
1327	strengths	A8	strength	A4
1328	started	A8	began	A4
1329	recent	A8	last	A4
1330	failure	A8	fail	A4
1331	every	A8	each	A4
1332	coming	A8	came	A4
1333	identified	A8	found	A4
1334	slightly	A8	less	A4
1335	collaboration	A8	work	A4
1336	embarked	A8	began	A4
1337	presume	A8	think	A4
1338	turn	A8	turning	A4
1339	guess	A8	guessing	A4
1340	downwind	A8	wind	A4
1341	doing	A8	taking	A4
1342	idea	A8	thought	A4
1343	gotten	A8	get	A4
1344	commitment	A8	engagement	A4
1345	suburb	A8	town	A4
1346	has	A8	had	A4
1347	going	A8	gone	A4
1348	commonest	A8	found	A4
1349	terrier	A8	hound	A4
1350	lie	A8	lying	A4
1351	motorway	A8	road	A4
1352	have	A8	had	A4
1353	restarting	A8	run	A4
1354	arse	A8	ass	A4
1355	Yeah	A8	Oh	A4
1356	beloved	A8	dear	A4
1357	puppies	A8	dog	A4
1358	older	A8	old	A4
1359	gotten	A8	get	A4
1360	weakest	A8	weaker	A4
1361	okay	A8	good	A4
1362	hunted	A8	hunt	A4
1363	grandmasters	A8	master	A4
1364	has	A8	have	A4
1365	killing	A8	killed	A4
1366	has	A8	have	A4
1367	scrubbing	A16	flushing	A14
1368	occasionally	A16	rarely	A14
1369	Tumor	A16	Carcinoid	A14
1370	Tumor	A16	Carcinoid	A14
1371	bone	A16	marrow	A14
1372	Tumour	A16	Lymphoma	A14
1373	pathologies	A16	diagnosis	A14
1374	thrombosis	A16	hypertension	A14
1375	glial	A16	cells	A14
1376	angiogenic	A16	eosinophils	A14
1377	Environments	A8	Environment	A1
1378	Ecowas	A8	Nations	A1
1379	ESPN	A12	TSN	A16
1380	epithet	A1	name	A9
1381	Conveyancing	A1	Registrar	A9
1382	founded	A1	established	A9
1383	Repeals	A1	Act	A9
1384	howsoever	A1	shall	A9
1385	continues	A1	continue	A9
1386	regularities	A1	existence	A9
1387	naming	A1	name	A9
1388	Commissioners	A1	Commissioner	A9
1389	officials	A1	officers	A9
1390	have	A1	be	A9
1391	viewed	A1	regarded	A9
1392	laborers	A1	servants	A9
1393	agent	A1	agents	A9
1394	bureaus	A1	office	A9
1395	Question	A1	Subject	A9
1396	legislation	A1	provisions	A9
1397	summarizing	A1	paragraph	A9
1398	Commissioners	A1	Commissioner	A9
1399	hereof	A1	shall	A9
1400	word	A1	term	A9
1401	exceeded	A1	exceeding	A9
1402	have	A1	be	A9
1403	determinations	A1	determined	A9
1404	days	A1	time	A9
1405	appointees	A1	appointment	A9
1406	have	A1	be	A9
1407	asked	A1	request	A9
1408	have	A1	be	A9
1409	continuance	A1	pursuance	A9
1410	whomsoever	A1	shall	A9
1411	bd	A1	b	A9
1412	administrations	A12	government	A1
1413	guidelines	A12	policies	A1
1414	professionals	A12	experts	A1
1415	Workbook	A22	Guide	A7
1416	contained	A22	contains	A7
1417	Glance	A22	Look	A7
1418	evade	A22	avoid	A7
1419	reading	A22	read	A7
1420	subsequent	A22	following	A7
1421	employ	A22	using	A7
1422	reading	A22	read	A7
1423	nokia	A22	iPhone	A7
1424	reusing	A22	using	A7
1425	Ipad	A22	Safari	A7
1426	visitors	A22	visit	A7
1427	Weakness	A22	Failure	A7
1428	adhere	A22	follow	A7
1429	opcode	A22	instructions	A7
1430	consequence	A22	result	A7
1431	soreness	A22	injury	A7
1432	android	A22	iPhone	A7
1433	subsystem	A22	components	A7
1434	Know	A22	Do	A7
1435	dropped	A22	drop	A7
1436	examples	A22	example	A7
1437	android	A22	iPhone	A7
1438	crushing	A22	crushed	A7
1439	know	A22	do	A7
1440	Congolese	A8	African	A1
1441	ldcs	A8	countries	A1
1442	courses	A8	course	A1
1443	uncitral	A8	international	A1
1444	Uncitral	A8	International	A1
1445	Importation	A8	Trade	A1
1446	Botswana	A8	Zimbabwe	A1
1447	justify	A8	reason	A1
1448	trading	A8	trade	A1
1449	conserving	A8	conservation	A1
1450	pets	A8	animal	A1
1451	infringe	A8	rights	A1
1452	sympathizers	A8	activists	A1
1453	victims	A4	victim	A22
1454	seem	A4	look	A22
1455	Alternatives	A4	Alternative	A22
1456	inconceivable	A4	imaginable	A22
1457	entrenchments	A4	positions	A22
1458	loves	A4	lover	A22
1459	sold	A4	sale	A22
1460	Stories	A1	Story	A11
1461	lives	A1	life	A11
1462	have	A1	had	A11
1463	employ	A12	using	A14
1464	techniques	A12	methods	A14
1465	Doctor	A12	Dr	A14
1466	Performative	A12	Abstract	A14
1467	proceeded	A11	began	A4
1468	massive	A11	vast	A4
1469	asking	A11	asked	A4
1470	Admiral	A11	Captain	A4
1471	Sing	A11	Sang	A4
1472	saying	A11	said	A4
1473	Know	A11	Do	A4
1474	believe	A11	think	A4
1475	wants	A11	will	A4
1476	has	A11	have	A4
1477	happen	A11	come	A4
1478	asking	A11	ask	A4
1479	crying	A11	cries	A4
1480	idiom	A11	lingo	A4
1481	lawfulness	A11	oaths	A4
1482	recent	A11	last	A4
1483	watching	A11	seeing	A4
1484	crying	A11	tears	A4
1485	expect	A11	see	A4
1486	because	A11	so	A4
1487	vastly	A11	much	A4
1488	lifeboat	A11	boat	A4
1489	coastline	A11	shore	A4
1490	Carmichael	A11	Sprott	A4
1491	businessman	A11	merchant	A4
1492	asserts	A11	says	A4
1493	seeking	A11	wishing	A4
1494	believe	A11	think	A4
1495	Got	A8	Get	A17
1496	Wired	A8	Engadget	A17
1497	Irc	A8	Users	A17
1498	Yahoo	A8	Google	A17
1499	competition	A8	competitor	A17
1500	surely	A8	really	A17
1501	bread	A8	baked	A17
1502	primarily	A8	largely	A17
1503	redundant	A8	unnecessary	A17
1504	handset	A8	phones	A17
1505	Yahoo	A8	Google	A17
1506	featuring	A8	features	A17
1507	supermarket	A8	stores	A17
1508	consolidated	A8	combined	A17
1509	create	A8	make	A17
1510	suitable	A8	useful	A17
1511	marketer	A8	product	A17
1512	Blog	A8	Engadget	A17
1513	Boring	A8	Uninspiring	A17
1514	Nice	A8	Good	A17
1515	Superb	A8	Excellent	A17
1516	Yahoo	A8	Google	A17
1517	dependability	A8	quality	A17
1518	thriving	A8	growing	A4
1519	have	A8	be	A4
1520	excellent	A8	fine	A4
1521	operated	A8	run	A4
1522	allendale	A8	bend	A4
1523	asked	A8	ask	A4
1524	happen	A8	come	A4
1525	has	A8	have	A4
1526	identified	A8	found	A4
1527	inexplicable	A8	strange	A4
1528	cellulosic	A8	plant	A4
1529	wanting	A8	want	A4
1530	remind	A8	tell	A4
1531	meals	A8	eat	A4
1532	exclaimed	A8	laughed	A4
1533	enthusiastically	A8	heartily	A4
1534	remarked	A8	felt	A4
1535	kids	A8	boy	A4
1536	wants	A8	does	A4
1537	sending	A8	sent	A4
1538	supermarket	A8	grocery	A4
1539	purchasers	A8	buy	A4
1540	fermented	A8	yeast	A4
1541	joke	A8	laugh	A4
1542	listened	A8	heard	A4
1543	dies	A8	dying	A4
1544	distances	A8	distance	A4
1545	Cambodian	A8	Keo	A4
1546	Havana	A8	Cuba	A1
1547	Nation	A8	Nations	A1
1548	resolved	A8	addressed	A1
1549	has	A8	have	A1
1550	Havana	A8	Cuba	A1
1551	government	A8	authorities	A1
1552	advancements	A8	developments	A1
1553	ought	A8	should	A1
1554	have	A8	be	A1
1555	happy	A8	grateful	A1
1556	has	A8	have	A1
1557	annexe	A8	annex	A1
1558	issued	A8	circulated	A1
1559	documents	A8	document	A1
1560	Ambassadors	A8	Ambassador	A1
1561	Havana	A8	Cuba	A1
1562	Nation	A8	Nations	A1
1563	better	A8	well	A1
1564	September	A8	November	A1
1565	raid	A8	attack	A1
1566	Chairperson	A8	President	A1
1567	outcome	A8	result	A1
1568	details	A8	information	A1
1569	Havana	A8	Cuba	A1
1570	planned	A8	plan	A1
1571	organising	A8	organized	A1
1572	Havana	A8	Cuban	A1
1573	America	A8	American	A1
1574	internationale	A8	international	A1
1575	islamist	A8	terrorist	A1
1576	Caudillo	A8	Carriles	A1
1577	detention	A8	custody	A1
1578	Castro	A8	Carriles	A1
1579	blast	A8	explosion	A1
1580	flight	A8	aircraft	A1
1581	Caribbean	A8	Barbados	A1
1582	prompted	A8	resulted	A1
1583	lasting	A8	long	A1
1584	advertising	A1	ads	A7
1585	Mildred	A8	Ruth	A4
1586	Stephanie	A8	Naomi	A4
1587	Mildred	A8	Ruth	A4
1588	daughters	A8	married	A4
1589	Marjorie	A8	Ruth	A4
1590	LORDS	A8	LORD	A4
1591	economies	A7	economy	A1
1592	improvement	A7	improve	A1
1593	sufferings	A7	plight	A1
1594	difficult	A7	tough	A1
1595	shine	A7	glimmer	A1
1596	begin	A7	starting	A1
1597	Somewhat	A7	Rather	A1
1598	newspaper	A7	news	A1
1599	start	A7	starting	A1
1600	lighter	A7	brighter	A1
1601	improve	A7	improved	A1
1602	economical	A7	economic	A1
1603	numerous	A7	many	A1
1604	leadership	A7	leaders	A1
1605	finding	A7	looking	A1
1606	company	A7	companies	A1
1607	Regrettably	A7	Unfortunately	A1
1608	economical	A7	economic	A1
1609	leadership	A7	leaders	A1
1610	deliver	A7	offer	A1
1611	viewable	A7	view	A1
1612	Funds	A7	Money	A1
1613	bequests	A16	donation	A12
1614	unbelievable	A16	amazing	A12
1615	gifts	A16	gift	A12
1616	Ephemeris	A14	Astronomy	A16
1617	ephemeris	A14	astronomy	A16
1618	Beamlines	A14	Laser	A16
1619	England	A8	Britain	A1
1620	birding	A8	hobby	A4
1621	payment	A8	paying	A4
1622	interest	A8	attention	A4
1623	earlier	A8	early	A4
1624	moved	A8	went	A4
1625	rivers	A8	river	A4
1626	typical	A8	usual	A4
1627	coming	A8	came	A4
1628	going	A8	went	A4
1629	bedrooms	A8	bedroom	A4
1630	climate	A8	weather	A4
1631	ridiculous	A8	idiot	A4
1632	Fail	A12	Failing	A14
1633	Intermolecular	A16	Molecular	A14
1634	subsystems	A16	mechanisms	A14
1635	Endothelial	A16	Vascular	A14
1636	Extracellular	A16	Angiogenesis	A14
1637	inflammation	A16	calcification	A14
1638	illnesses	A16	diseases	A14
1639	include	A16	including	A14
1640	infarction	A16	atherosclerosis	A14
1641	urinary	A16	renal	A14
1642	infection	A16	disease	A14
1643	diabetics	A16	hypertension	A14
1644	effusion	A16	vein	A14
1645	transplantation	A16	graft	A14
1646	interdisciplinary	A16	studies	A14
1647	be	A16	have	A14
1648	depicted	A16	shown	A14
1649	society	A16	association	A14
1650	existence	A16	presence	A14
1651	inflammation	A16	calcification	A14
1652	detrimental	A16	adverse	A14
1653	neurologic	A16	clinical	A14
1654	event	A16	events	A14
1655	infarction	A16	stroke	A14
1656	trifle	A16	little	A14
1657	famed	A16	known	A14
1658	depositing	A16	deposition	A14
1659	ore	A16	mineral	A14
1660	cruisers	A16	vessels	A14
1661	controlling	A16	controlled	A14
1662	be	A16	have	A14
1663	depicted	A16	shown	A14
1664	cardiovascular	A16	vascular	A14
1665	possible	A16	potential	A14
1666	delineate	A16	differentiate	A14
1667	be	A16	have	A14
1668	appear	A16	shown	A14
1669	follicular	A16	cells	A14
1670	fibrous	A16	calcified	A14
1671	eigenvalues	A16	matrix	A14
1672	resemble	A16	resembling	A14
1673	locate	A16	found	A14
1674	squamous	A16	calcified	A14
1675	plaque	A16	plaques	A14
1676	indicating	A16	suggesting	A14
1677	mediation	A16	mediate	A14
1678	venous	A16	vascular	A14
1679	be	A16	have	A14
1680	evidenced	A16	demonstrated	A14
1681	innumerable	A16	several	A14
1682	histone	A16	genes	A14
1683	artery	A16	arteries	A14
1684	comprised	A16	formed	A14
1685	Foothills	A17	Mountain	A12
1686	teams	A17	team	A12
1687	gnutella	A17	client	A12
1688	Mountaintop	A17	Mountain	A12
1689	middleware	A17	client	A12
1690	corporation	A17	company	A12
1691	Foreword	A16	Chapter	A9
1692	Sourced	A16	Article	A9
1693	founded	A16	established	A9
1694	important	A16	principal	A9
1695	hereof	A16	shall	A9
1696	have	A16	be	A9
1697	consisted	A16	constituted	A9
1698	functionality	A16	function	A9
1699	pursuant	A16	accordance	A9
1700	legislation	A16	provisions	A9
1701	current	A16	present	A9
1702	Legislation	A16	Statute	A9
1703	ORGANIZATIONS	A16	ORGANIZATION	A9
1704	JUSTICES	A16	COURT	A9
1705	Sourced	A16	Article	A9
1706	hereof	A16	shall	A9
1707	have	A16	be	A9
1708	comprises	A16	composed	A9
1709	judge	A16	judges	A9
1710	elections	A16	elected	A9
1711	citizenship	A16	nationality	A9
1712	people	A16	persons	A9
1713	characters	A16	character	A9
1714	have	A16	possess	A9
1715	competency	A16	qualifications	A9
1716	needed	A16	required	A9
1717	different	A16	respective	A9
1718	appointees	A16	appointment	A9
1719	higher	A16	highest	A9
1720	office	A16	offices	A9
1721	attentiveness	A16	competence	A9
1722	internationale	A16	international	A9
1723	Sourced	A16	Article	A9
1724	Justice	A16	Court	A9
1725	howsoever	A16	shall	A9
1726	includes	A16	consist	A9
1727	Arctic	A12	Polar	A17
1728	Portions	A12	Sections	A17
1729	purchaser	A12	purchases	A17
1730	Stratospheric	A12	Polar	A17
1731	process	A16	processes	A14
1732	tissue	A16	mesenchymal	A14
1733	producing	A16	produce	A14
1734	myriad	A16	various	A14
1735	dissimilar	A16	different	A14
1736	tissues	A16	tissue	A14
1737	type	A16	types	A14
1738	mechanism	A16	mechanisms	A14
1739	various	A16	different	A14
1740	manufactured	A16	produced	A14
1741	amazingly	A16	very	A14
1742	appreciate	A16	understand	A14
1743	Dynamical	A16	Mathematical	A14
1744	providing	A16	provide	A14
1745	qualitative	A16	analyse	A14
1746	angiogenic	A16	mesenchymal	A14
1747	systems	A16	system	A14
1748	proposer	A16	propose	A14
1749	techniques	A16	approach	A14
1750	qualitative	A16	analyse	A14
1751	mucosa	A16	tissue	A14
1752	developed	A16	produced	A14
1753	helping	A16	help	A14
1754	dynamical	A16	mathematical	A14
1755	conceptualization	A16	experimentation	A14
1756	certain	A16	particular	A14
1757	usage	A16	use	A14
1758	dynamical	A16	mathematical	A14
1759	inquire	A16	examine	A14
1760	utterance	A16	expression	A14
1761	increases	A16	correlates	A14
1762	activities	A16	activity	A14
1763	named	A12	called	A1
1764	traits	A12	personality	A1
1765	coursework	A12	education	A1
1766	pupils	A12	school	A1
1767	incorrect	A12	wrong	A1
1768	perceived	A12	perceive	A1
1769	iaf	A12	fighter	A7
1770	somebody	A12	someone	A7
1771	worse	A12	worst	A7
1772	revolutionizing	A12	fundamentals	A7
1773	assistance	A12	help	A7
1774	getting	A12	get	A7
1775	needed	A12	need	A7
1776	learning	A12	learn	A7
1777	greatest	A12	best	A7
1778	teaching	A12	training	A7
1779	eating	A12	food	A7
1780	needs	A12	need	A7
1781	meal	A12	eat	A7
1782	distinct	A12	different	A7
1783	artwork	A12	art	A7
