	new word	new_genre	old word	old_genre
1272	компьютерного	A7	графического	A12
1273	рисунка	A7	дизайна	A12
1274	называемого	A7	связанного	A12
1275	живописи	A7	художественной	A12
1276	Скопируйте	A7	Создайте	A12
1277	слое	A7	слой	A12
1278	изображением	A7	фигуру	A12
1279	интересует	A7	нравится	A12
1280	плагин	A7	инструмент	A12
1281	оформить	A7	сделать	A12
1282	Кстати	A7	Думаю	A12
1283	это	A7	что	A12
1284	проблема	A7	тема	A12
1285	никем	A7	давно	A12
1286	это	A7	что	A12
1287	называем	A7	называется	A12
1288	Когда	A7	Пока	A12
1289	только	A7	не	A12
1290	предыдущие	A7	все	A12
1291	файлы	A7	картинки	A12
1292	снимка	A7	фото	A12
1293	поэтому	A7	но	A12
1294	где	A7	в	A12
1295	русле	A7	течении	A12
1296	месяцев	A7	дней	A12
1297	что	A7	это	A12
1298	требуются	A7	необходим	A12
1299	его	A7	и	A12
1300	гос	A7	т	A12
1301	д	A7	п	A12
1302	Предыдущие	A7	Все	A12
1303	недостаточно	A7	хорошо	A12
1304	других	A7	и	A12
1305	неплохо	A7	прекрасно	A12
1306	млекопитающих	A7	животное	A12
1307	толком	A7	пока	A12
1308	сидел	A7	сидит	A12
1309	в	A7	во	A12
1310	то	A7	а	A12
1311	вам	A7	вас	A12
1312	начнет	A7	начинает	A12
1313	речь	A7	о	A12
1314	сооружений	A7	строительстве	A12
1315	значении	A7	современном	A12
1316	рынка	A7	рынке	A12
1317	относятся	A7	к	A12
1318	но	A7	сожалению	A12
1319	столь	A7	очень	A12
1320	иногда	A7	редко	A12
1321	встретить	A7	встречаются	A12
1322	других	A7	и	A12
1323	конструкция	A7	конструкции	A12
1324	их	A7	которые	A12
1325	очередь	A7	первую	A12
1326	вам	A7	вас	A12
1327	потерь	A7	ценой	A12
1328	сложностью	A7	легкостью	A12
1329	же	A7	в	A12
1330	испытаниям	A7	эксплуатации	A12
1331	поддержания	A7	для	A12
1332	собак	A7	животных	A12
1333	там	A7	же	A12
1334	странные	A7	красивые	A12
1335	которыми	A7	которые	A12
1336	только	A7	не	A12
1337	году	A7	в	A12
1338	поэтому	A7	не	A12
1339	тоже	A7	просто	A12
1340	трудится	A7	работает	A12
1341	применяемого	A7	использования	A12
1342	Привода	A7	Регулировка	A12
1343	могу	A7	можно	A12
1344	свести	A7	минимуму	A12
1345	Наклон	A7	Угол	A12
1346	Экране	A7	Экран	A12
1347	надо	A7	можно	A12
1348	минимума	A7	максимум	A12
1349	месте	A7	на	A12
1350	наклона	A7	градусов	A12
1351	нужных	A7	усилий	A12
1352	него	A7	на	A12
1353	угла	A7	угол	A12
1354	не	A7	больше	A12
1355	вообще	A7	не	A12
1356	устройств	A7	устройство	A12
1357	хотя	A7	тем	A12
1358	е	A7	место	A12
1359	Поработать	A7	Работа	A12
1360	компьютерах	A7	аппаратной	A12
1361	позволяя	A8	позволяет	A12
1362	заявлением	A8	призывом	A1
1363	Формирует	A8	Создается	A1
1364	православная	A8	православия	A1
1365	однако	A8	и	A1
1366	уверен	A8	ли	A1
1367	тоже	A8	примеру	A1
1368	новом	A8	своем	A1
1369	государственному	A16	промышленному	A8
1370	другая	A16	пятая	A8
1371	резолюция	A16	сессия	A8
1372	года	A16	мая	A8
1373	согласованной	A16	предварительной	A8
1374	рассмотрения	A16	повестки	A8
1375	день	A16	дня	A8
1376	ДОЛГИ	A16	ФИНАНСОВОЕ	A8
1377	ПОЛОЖЕНИЯ	A16	ПОЛОЖЕНИЕ	A8
1378	ООН	A16	ЮНИДО	A8
1379	Меморандум	A16	Доклад	A8
1380	Председателя	A16	Генерального	A8
1381	начальника	A16	директора	A8
1382	ПОДДЕРЖАНИЕ	A16	СОДЕРЖАНИЕ	A8
1383	ОБЗОРОВ	A16	ОБЗОР	A8
1384	Социальное	A16	Финансовое	A8
1385	закрепление	A16	положение	A8
1386	и	A16	на	A8
1387	декабре	A16	марта	A8
1388	году	A16	года	A8
1389	и	A16	а	A8
1390	бюджету	A16	бюджет	A8
1391	долю	A16	процентов	A8
1392	специальном	A16	на	A8
1393	май	A16	год	A8
1394	Суммарный	A16	Объем	A8
1395	исключением	A16	за	A8
1396	свой	A16	первый	A8
1397	составлял	A16	составил	A8
1398	процентных	A16	процента	A8
1399	доме	A16	квартале	A8
1400	записано	A16	зафиксировано	A8
1401	возросло	A16	увеличился	A8
1402	тыс	A16	млн	A8
1403	тыс	A16	млн	A8
1404	размер	A16	объем	A8
1405	взносов	A16	ассигнований	A8
1406	составлял	A16	составил	A8
1407	долл	A16	млн	A8
1408	художественное	A16	живописи	A14
1409	самок	A16	У	A1
1410	Юрия	A16	Виктора	A1
1411	Черкесов	A16	Черкесова	A1
1412	отличаются	A16	внешне	A1
1413	где	A16	в	A1
1414	популярностью	A16	народе	A1
1415	В	A16	На	A1
1416	очевидно	A16	деле	A1
1417	интересов	A16	интересы	A1
1418	КПСС	A16	КГБ	A1
1419	существенно	A16	намного	A1
1420	крупнее	A16	шире	A1
1421	исключительно	A16	только	A1
1422	поэтому	A16	но	A1
1423	однако	A16	и	A1
1424	принимал	A16	участвует	A1
1425	большинстве	A16	практически	A1
1426	втором	A16	во	A1
1427	многих	A16	всех	A1
1428	общественных	A16	политических	A1
1429	эстетики	A16	современности	A1
1430	Подтверждает	A16	Подтверждение	A1
1431	важному	A16	этому	A1
1432	специализированное	A16	открытое	A1
1433	письма	A16	письмо	A1
1434	Черкесов	A16	Черкесова	A1
1435	где	A16	в	A1
1436	Бизнес	A16	Коммерсант	A1
1437	указанном	A16	в	A1
1438	МВД	A16	КГБ	A1
1439	отсутствия	A16	без	A1
1440	рассказывают	A16	о	A1
1441	даже	A16	и	A1
1442	функциональных	A16	локальных	A1
1443	внутренняя	A16	внутри	A1
1444	скажу	A16	Я	A1
1445	хотите	A16	вам	A1
1446	вспомнив	A16	помнит	A1
1447	письменное	A16	письмо	A1
1448	Сорокина	A16	Черкесова	A1
1449	Раннее	A16	Первое	A1
1450	составлено	A16	было	A1
1451	частности	A16	и	A1
1452	Кавказе	A16	Черкесов	A1
1453	текста	A16	строк	A1
1454	внешнем	A16	на	A1
1455	его	A16	и	A1
1456	рассказывает	A16	рассказывал	A1
1457	ПОЛИЦИИ	A16	КГБ	A1
1458	своего	A16	его	A1
1459	девяносто	A16	двадцать	A17
1460	тридцатый	A16	первый	A17
1461	персонаж	A16	эпизод	A17
1462	турнира	A16	сезона	A17
1463	Упоминается	A16	Впервые	A17
1464	году	A16	в	A17
1465	виниловый	A16	эфир	A17
1466	июля	A16	апреля	A17
1467	декабря	A16	года	A17
1468	Тарантино	A16	Сценарий	A17
1469	сначала	A16	а	A17
1470	эпизодов	A16	серии	A17
1471	первым	A16	стал	A17
1472	Повествования	A16	Сюжет	A17
1473	большинства	A16	У	A17
1474	пришла	A16	появилась	A17
1475	проблему	A16	проблема	A17
1476	будто	A16	что	A17
1477	знаменитый	A16	любимый	A17
1478	других	A16	и	A17
1479	живому	A16	ничему	A17
1480	поскольку	A16	не	A17
1481	учить	A16	учит	A17
1482	детьми	A16	детей	A17
1483	Однако	A16	Поэтому	A17
1484	году	A16	в	A17
1485	бизнеса	A16	шоу	A17
1486	обсуждают	A16	решают	A17
1487	вставьте	A16	вставить	A17
1488	реализацию	A16	передачу	A17
1489	Общественные	A16	Детские	A17
1490	т	A16	А	A17
1491	родственников	A16	у	A17
1492	потому	A16	тоже	A17
1493	никогда	A16	не	A17
1494	следующем	A16	в	A17
1495	опасно	A16	опасный	A17
1496	месте	A16	на	A17
1497	мог	A16	он	A17
1498	трав	A16	листьев	A17
1499	также	A16	и	A17
1500	году	A16	в	A17
1501	использован	A16	качестве	A17
1502	Гретель	A16	Барта	A17
1503	специальную	A16	доску	A17
1504	Таки	A16	Но	A17
1505	Ларри	A16	Барт	A17
1506	потому	A16	не	A17
1507	узнав	A16	увидев	A17
1508	родитель	A16	мальчик	A17
1509	тоже	A16	тут	A17
1510	тогда	A16	же	A17
1511	последнего	A16	его	A17
1512	году	A16	в	A17
1513	столовой	A16	домика	A17
1514	Впоследствии	A16	Вскоре	A17
1515	специальном	A16	на	A17
1516	фрагментов	A16	куски	A17
1517	частности	A16	и	A17
1518	спасти	A16	отомстить	A17
1519	большом	A16	в	A17
1520	исполнял	A16	обязанности	A9
1521	конференцией	A16	сессии	A9
1522	Населенного	A16	Пункт	A9
1523	Парламентских	A16	Выборы	A9
1524	противоречит	A16	правилом	A9
1525	обсуждении	A16	правиле	A9
1526	СТИМУЛИРОВАНИЯ	A16	ВЕДЕНИЯ	A1
1527	ОСУЩЕСТВЛЕНИЮ	A16	ОСУЩЕСТВЛЕНИИ	A1
1528	МЕЖГОСУДАРСТВЕННЫХ	A16	МЕЖДУНАРОДНЫХ	A1
1529	МЕРЫ	A16	МЕР	A1
1530	ХАРАКТЕРЕ	A16	ОТНОШЕНИИ	A1
1531	ВЫШЕУКАЗАННЫХ	A16	ОТДЕЛЬНЫХ	A1
1532	СТОЙКОСТЬЮ	A16	СТОЙКИХ	A1
1533	ЗАГРЯЗНЕНИЙ	A16	ЗАГРЯЗНИТЕЛЕЙ	A1
1534	резолюция	A16	сессия	A1
1535	КОМИТЕТЕ	A16	КОМИТЕТА	A1
1536	ОБЛЕГЧЕНИЯ	A16	ДЛЯ	A1
1537	РЕАГИРОВАНИЯ	A16	ВЕДЕНИЯ	A1
1538	ГОСУДАРСТВЕННОМУ	A16	МЕЖДУНАРОДНОМУ	A1
1539	ПРОСТОМУ	A16	ИМЕЮЩЕМУ	A1
1540	СООТВЕТСТВУЮЩУЮ	A16	ОБЯЗАТЕЛЬНУЮ	A1
1541	СИЛОЙ	A16	СИЛУ	A1
1542	ДОКУМЕНТОМ	A16	ДОКУМЕНТУ	A1
1543	ХАРАКТЕРЕ	A16	ОТНОШЕНИИ	A1
1544	СООТВЕТСТВУЮЩИХ	A16	ОТДЕЛЬНЫХ	A1
1545	СОВЕРШЕНСТВОВАНИЮ	A16	РАБОТЕ	A1
1546	вечерняя	A16	газета	A8
1547	недалеко	A16	районе	A8
1548	и	A16	в	A8
1549	периода	A16	период	A8
1550	отношению	A16	по	A8
1551	писатель	A16	художник	A8
1552	Сэм	A16	Майкл	A8
1553	использована	A16	была	A8
1554	лиц	A16	членов	A8
1555	сми	A16	прессе	A8
1556	замечательные	A16	известные	A8
1557	Чарльз	A16	Майкл	A8
1558	он	A16	В	A8
1559	праздником	A16	пятницу	A8
1560	тридцатый	A16	первый	A8
1561	тура	A16	тур	A8
1562	текстового	A16	сетевого	A8
1563	конкурсной	A16	конкурса	A8
1564	интерфейс	A16	сетевой	A8
1565	отбор	A16	конкурс	A8
1566	согласованный	A16	организованный	A8
1567	международных	A16	международным	A8
1568	союзы	A16	союзом	A8
1569	назначен	A16	был	A8
1570	полном	A16	в	A8
1571	году	A16	в	A8
1572	будучи	A16	он	A8
1573	году	A16	в	A8
1574	всякий	A16	раз	A8
1575	Направлениями	A16	Целями	A8
1576	проводиться	A16	мероприятия	A8
1577	изучение	A16	выявление	A8
1578	выдающихся	A16	значимых	A8
1579	проектирования	A16	проектов	A8
1580	кроме	A16	и	A8
1581	вы	A16	сами	A8
1582	служат	A16	являются	A8
1583	учеными	A16	авторами	A8
1584	приложений	A16	сетевых	A8
1585	некоммерческих	A16	проектов	A8
1586	году	A16	В	A8
1587	выборах	A16	туре	A8
1588	коммуникационные	A16	сетевые	A8
1589	проект	A16	проекты	A8
1590	исключением	A16	за	A8
1591	числе	A16	них	A8
1592	следующим	A16	таким	A8
1593	определяя	A16	определялись	A8
1594	будем	A16	будут	A8
1595	учитывать	A16	принимать	A8
1596	участия	A16	участие	A8
1597	третьем	A16	во	A8
1598	каждом	A16	втором	A8
1599	году	A16	В	A8
1600	одном	A16	первом	A8
1601	турнире	A16	туре	A8
1602	авторов	A16	участников	A8
1603	конкурс	A16	конкурса	A8
1604	определяется	A16	определяет	A8
1605	конкурса	A16	финалистов	A8
1606	отношению	A16	по	A8
1607	Выявление	A16	Получение	A8
1608	поражение	A16	победу	A8
1609	же	A16	уже	A8
1610	же	A16	в	A8
1611	одном	A16	первом	A8
1612	и	A16	В	A8
1613	конкурса	A16	победителей	A8
1614	состоит	A16	из	A8
1615	конкурса	A16	финалистов	A8
1616	жительства	A16	места	A8
1617	Характерная	A16	Особая	A8
1618	идеологическая	A16	философская	A14
1619	литературных	A16	литературе	A14
1620	математической	A16	теории	A14
1621	слово	A16	понятие	A14
1622	национализма	A16	абсолютизма	A14
1623	математической	A16	теории	A14
1624	дней	A1	лет	A11
1625	же	A1	здесь	A11
1626	Вам	A1	Мне	A11
1627	интересная	A1	понравилась	A11
1628	Совершения	A1	Деяния	A4
1629	Потому	A1	Когда	A4
1630	поручено	A1	решено	A4
1631	оно	A1	было	A4
1632	спастись	A1	плыть	A4
1633	этом	A1	в	A4
1634	значит	A1	то	A4
1635	поддержали	A1	отдали	A4
1636	также	A1	и	A4
1637	большинства	A1	некоторых	A4
1638	таких	A1	других	A4
1639	активистов	A1	узников	A4
1640	командовал	A1	полка	A4
1641	фигурирует	A1	именем	A4
1642	кораблях	A1	корабль	A4
1643	частности	A1	и	A4
1644	отправили	A1	отправились	A4
1645	возвращаться	A1	плыть	A4
1646	тысячи	A1	около	A4
1647	списку	A1	мест	A4
1648	вынужден	A1	был	A4
1649	главных	A1	из	A4
1650	Же	A1	На	A4
1651	любой	A1	другой	A4
1652	воскресенье	A1	день	A4
1653	отношению	A1	к	A4
1654	связаны	A1	с	A4
1655	позволит	A1	позволил	A4
1656	других	A1	и	A4
1657	пользоваться	A1	воспользоваться	A4
1658	личному	A1	по	A4
1659	климатических	A1	ветров	A4
1660	моря	A1	море	A4
1661	Мир	A1	Миры	A4
1662	Но	A1	Там	A4
1663	найдете	A1	нашел	A4
1664	флота	A1	корабль	A4
1665	Торопливо	A1	Медленно	A4
1666	чудом	A1	едва	A4
1667	ветров	A1	ветра	A4
1668	энергетики	A1	энергетика	A9
1669	Противоречит	A1	Согласно	A9
1670	экологическому	A1	федеральному	A9
1671	законопроектам	A1	закону	A9
1672	существовании	A1	об	A9
1673	Шекспир	A1	Софокла	A14
1674	первоисточника	A1	источник	A14
1675	исследованных	A1	изучения	A14
1676	ко	A1	К	A14
1677	строительство	A1	реконструкции	A14
1678	прямоугольную	A1	квадратных	A14
1679	столбце	A1	скобках	A14
1680	указываются	A1	указаны	A14
1681	Становление	A1	Изучение	A14
1682	искусствознания	A1	истории	A14
1683	раннему	A1	эпохе	A14
1684	немногих	A1	большинства	A14
1685	авторитетных	A1	источниками	A14
1686	назвали	A1	названы	A14
1687	искусства	A1	шедевры	A14
1688	грандиозные	A1	шедевры	A14
1689	отчетности	A1	деятельности	A14
1690	новой	A1	современной	A14
1691	слишком	A1	достаточно	A14
1692	дифференциальной	A1	аналитической	A14
1693	спрашивает	A1	отвечает	A14
1694	рассказывает	A1	о	A14
1695	однако	A1	и	A14
1696	поездки	A1	встречи	A8
1697	правительства	A1	президента	A8
1698	РСФСР	A1	РФ	A8
1699	Владимировича	A1	Владимира	A8
1700	возвращает	A1	передает	A8
1701	Госсекретарь	A1	Бжезинский	A8
1702	кубок	A1	выиграл	A8
1703	понимает	A1	говорит	A8
1704	Национализм	A1	Бжезинский	A8
1705	многие	A1	все	A11
1706	Владимировича	A1	Игоря	A11
1707	Мальчиков	A1	Девочки	A11
1708	и	A1	с	A11
1709	также	A1	а	A11
1710	допустим	A1	получается	A11
1711	Сергей	A1	Игорь	A11
1712	юношей	A1	юноши	A11
1713	связаны	A1	с	A11
1714	традиции	A1	корни	A11
1715	этом	A1	в	A11
1716	головой	A1	голове	A11
1717	также	A1	а	A11
1718	напрашивается	A1	получается	A11
1719	Вячеслав	A1	Игорь	A11
1720	также	A1	А	A11
1721	пусть	A1	если	A11
1722	любой	A1	какой	A11
1723	отец	A1	мальчик	A11
1724	связаны	A1	с	A11
1725	частности	A1	и	A11
1726	связаны	A1	с	A11
1727	северном	A1	на	A11
1728	данной	A1	одной	A11
1729	руках	A1	руке	A11
1730	перестает	A1	начинает	A11
1731	напрашивается	A1	получается	A11
1732	Дмитрий	A1	Игорь	A11
1733	простите	A1	меня	A17
1734	потому	A1	даже	A17
1735	расходы	A1	затраты	A17
1736	содержания	A1	содержание	A17
1737	потому	A1	даже	A17
1738	их	A1	и	A17
1739	тесно	A1	с	A17
1740	следовательно	A1	точки	A17
1741	журналов	A1	книжек	A17
1742	Важнейшее	A1	Единственное	A17
1743	случаях	A1	случаев	A17
1744	историк	A1	автор	A17
1745	журналистов	A1	читателей	A17
1746	необходимо	A1	обязательно	A17
1747	разве	A1	конечно	A17
1748	учесть	A1	подчеркнуть	A11
1749	Предпринятых	A1	Попытка	A11
1750	интерпретировать	A1	выразить	A11
1751	устойчивые	A1	сильные	A11
1752	Говно	A1	Блин	A11
1753	Модернизация	A1	Замена	A11
1754	Очередная	A1	Попытка	A11
1755	устойчивые	A1	сильные	A11
1756	выражать	A1	выразить	A11
1757	отдельными	A1	разными	A11
1758	в	A1	на	A11
1759	узнала	A1	знала	A11
1760	полугода	A1	лет	A11
1761	лишним	A1	назад	A11
1762	следующем	A1	В	A11
1763	июне	A1	году	A11
1764	Назарбаев	A1	Меруерт	A11
1765	действительно	A1	даже	A11
1766	гос	A1	Т	A4
1767	безусловно	A1	пожалуй	A4
1768	ты	A1	пойди	A4
1769	вследствие	A1	за	A4
1770	моих	A1	моей	A11
1771	собрании	A1	зале	A11
1772	всеми	A1	со	A11
1773	узнаю	A1	слушаю	A11
1774	честно	A1	я	A11
1775	спросите	A1	спрашиваю	A11
1776	понимают	A1	знают	A11
1777	вам	A1	мне	A11
1778	большом	A1	В	A11
1779	индивидуальном	A1	общем	A11
1780	буду	A1	я	A11
1781	которые	A1	них	A11
1782	юноша	A1	девушка	A11
1783	указала	A1	сказала	A11
1784	И	A1	На	A11
1785	Поверьте	A1	Мне	A11
1786	мешает	A1	нравится	A11
1787	подготовить	A1	подготовлен	A16
1788	последнему	A1	ему	A11
1789	никогда	A1	не	A11
1790	никогда	A1	не	A11
1791	Мифологии	A1	Миф	A11
1792	последующем	A1	В	A11
1793	читателем	A1	обывателя	A11
1794	Психологическая	A1	Гуманитарная	A8
1795	Георгия	A1	Владимира	A8
1796	Путиным	A1	Путина	A8
1797	Педагогического	A1	Гуманитарный	A8
1798	час	A1	сутки	A8
1799	проникнуть	A1	пересечь	A8
1800	диссертацию	A1	тему	A8
1801	рассказывал	A1	поделился	A8
1802	Миронов	A1	Леонид	A8
1803	вам	A1	мне	A11
1804	поблагодарить	A1	благодарностью	A11
1805	толковый	A11	терминов	A17
1806	книгу	A11	книги	A17
1807	Говорите	A11	Вам	A17
1808	Следил	A11	За	A14
1809	оба	A11	два	A14
1810	годы	A11	десятилетия	A14
1811	было	A11	вышло	A14
1812	умных	A11	достойных	A14
1813	всему	A11	по	A14
1814	психики	A11	когнитивной	A14
1815	психолог	A11	психологии	A14
1816	поэтому	A11	как	A14
1817	дважды	A11	многократно	A14
1818	полгода	A11	за	A14
1819	Уильям	A11	Андерсон	A14
1820	Джордж	A11	Дж	A14
1821	Когнитивную	A11	Когнитивная	A14
1822	изд	A11	СПб	A14
1823	Питера	A11	Питер	A14
1824	обл	A11	Р	A14
1825	Когнитивную	A11	Когнитивная	A14
1826	поскольку	A11	так	A14
1827	наконец	A11	и	A14
1828	надежде	A11	на	A14
1829	языка	A11	языке	A14
1830	м	A11	Б	A14
1831	Когнитивную	A11	Когнитивная	A14
1832	информатика	A11	наука	A14
1833	Основах	A11	Основы	A14
1834	психологов	A11	психологии	A14
1835	знаний	A11	познания	A14
1836	трудов	A11	томах	A14
1837	л	A11	М	A14
1838	вдвое	A11	существенно	A14
1839	наконец	A11	и	A14
1840	Классической	A11	Современной	A14
1841	психики	A11	когнитивной	A14
1842	культурологии	A11	психологии	A14
1843	русском	A11	английском	A14
1844	несколько	A11	шесть	A14
1845	журналов	A11	изданий	A14
1846	психологов	A11	психологии	A14
1847	Торговая	A11	Марка	A14
1848	образовательного	A11	начального	A14
1849	тщательного	A11	глубокого	A14
1850	регионом	A11	областью	A14
1851	попытаться	A11	изучить	A14
1852	Противоположных	A11	Взаимно	A4
1853	напитков	A11	шампанское	A4
1854	входят	A11	входит	A4
1855	изящно	A11	словно	A4
1856	Конечно	A11	Пусть	A4
1857	перечень	A11	полный	A4
1858	воображения	A11	вдохновения	A4
1859	их	A11	и	A4
1860	То	A11	Пусть	A4
1861	даже	A11	И	A4
1862	амбиции	A11	мечты	A4
1863	постучали	A11	дверь	A4
1864	и	A11	с	A4
1865	надежды	A11	надеждой	A4
1866	и	A11	С	A4
1867	достойных	A11	счастливых	A4
1868	мог	A11	он	A4
1869	главных	A11	из	A4
1870	родной	A11	родные	A4
1871	надеюсь	A11	ваших	A4
1872	потолков	A11	стен	A4
1873	тоже	A11	А	A4
1874	полгода	A11	за	A4
1875	мозг	A11	сердце	A4
1876	снят	A11	фильм	A17
1877	съемок	A11	фильма	A17
1878	разумеется	A11	вполне	A17
1879	Финляндия	A11	Россия	A1
1880	американских	A11	американцев	A1
1881	Наверно	A11	Ведь	A4
1882	отличие	A11	отличается	A17
1883	поскольку	A11	но	A17
1884	рассказов	A11	книга	A17
1885	полагаю	A11	явно	A17
1886	педагогов	A11	начинающих	A17
1887	фиолетовый	A11	цвет	A17
1888	покупку	A11	цену	A17
1889	публикация	A11	книга	A17
1890	понимаю	A11	понятно	A17
1891	публикации	A11	книги	A17
1892	оборудования	A14	приборов	A12
1893	сайтов	A14	сайту	A1
1894	школьном	A14	учебном	A1
1895	следующем	A14	году	A1
1896	приниматься	A14	поступать	A1
1897	немецкий	A14	иностранный	A1
1898	отдавать	A14	сдавать	A1
1899	этом	A14	при	A1
1900	экзаменов	A14	поступлении	A1
1901	Существует	A14	Есть	A1
1902	официальными	A14	официальные	A1
1903	документов	A14	документы	A1
1904	следующий	A14	этот	A1
1905	проблема	A14	вопрос	A1
1906	Проверьте	A14	Спасибо	A1
1907	Данила	A14	Петр	A1
1908	Игнатий	A14	Петр	A1
1909	уменьшении	A14	поступлении	A1
1910	этом	A14	в	A1
1911	кафедре	A14	аспирантуру	A1
1912	ФАКУЛЬТЕТОВ	A14	МГУ	A1
1913	отказываться	A14	сдавать	A1
1914	Списки	A14	Перечень	A1
1915	дел	A14	иностранных	A1
1916	удобства	A14	для	A1
1917	же	A14	в	A1
1918	факультет	A14	аспирантуру	A1
1919	определено	A14	определен	A1
1920	кафедры	A14	ректора	A1
1921	Анна	A14	Елена	A1
1922	Белорусских	A14	Беларуси	A1
1923	пользователям	A14	бесплатно	A1
1924	научиться	A14	обучаться	A1
1925	кафедре	A14	аспирантуре	A1
1926	отсутствии	A14	при	A1
1927	эффективной	A14	успешной	A1
1928	сдачи	A14	сдаче	A1
1929	бакалавриата	A14	экзаменов	A1
1930	Воздействует	A14	Влияет	A1
1931	и	A14	на	A1
1932	месте	A14	на	A1
1933	обучения	A14	обучаться	A1
1934	оплату	A14	бесплатно	A1
1935	Обязательное	A14	Обязательно	A1
1936	лингвистической	A14	практической	A1
1937	работа	A14	работы	A1
1938	только	A14	не	A1
1939	нескольких	A14	двух	A1
1940	возраст	A14	лет	A1
1941	понадобится	A14	будет	A1
1942	рекомендаций	A14	рекомендация	A1
1943	Специалиста	A14	Ученого	A1
1944	Директоров	A14	Совета	A1
1945	беларуси	A14	белорусского	A1
1946	педагогического	A14	вуза	A1
1947	Проверьте	A14	Спасибо	A1
1948	Елизавета	A14	Елена	A1
1949	Гражданские	A14	Граждане	A1
1950	позволяющие	A14	могут	A1
1951	бюджетных	A14	бюджетной	A1
1952	наподобие	A14	форме	A1
1953	БИОГЕОХИМИИ	A14	ВЕРНАДСКИЙ	A8
1954	ОКЕАНОЛОГИИ	A14	ВЕРНАДСКИЙ	A8
1955	ЛЕНИНГРАДЕ	A14	ЛЕНИНГРАД	A8
1956	написанного	A14	автором	A8
1957	Полонского	A14	Вернадского	A8
1958	признательны	A14	благодарны	A8
1959	во	A14	время	A8
1960	также	A14	А	A8
1961	профессором	A14	директором	A8
1962	публикация	A14	опубликованы	A8
1963	конкретных	A14	тематических	A8
1964	диссертаций	A14	ученых	A8
1965	выдающиеся	A14	выдающихся	A8
1966	строительство	A14	начато	A8
1967	включают	A14	включать	A8
1968	произведения	A14	автора	A17
1969	Остальные	A14	Все	A17
1970	художественные	A14	произведения	A17
1971	историка	A14	писателя	A17
1972	появляется	A14	присутствует	A17
1973	Казани	A14	Москвы	A8
1974	геополитического	A14	российского	A17
1975	антропологической	A14	социокультурной	A17
1976	предназначение	A14	средство	A17
1977	коммуникациям	A14	коммуникации	A17
1978	академический	A14	театр	A17
1979	животных	A14	людей	A17
1980	Действительно	A17	Как	A11
1981	численность	A17	человек	A11
1982	даже	A17	и	A11
1983	даже	A17	и	A11
1984	ко	A17	к	A11
1985	хочется	A17	могу	A11
1986	так	A17	что	A11
1987	полгода	A17	за	A11
1988	Московской	A17	Москвы	A11
1989	Константин	A17	Василий	A11
1990	знаете	A17	любите	A11
1991	вот	A17	меня	A11
1992	непонятно	A17	какой	A11
1993	Независимо	A17	От	A11
1994	честно	A17	Я	A11
1995	надеюсь	A17	вас	A11
1996	чувство	A17	желание	A11
1997	вот	A17	меня	A11
1998	кажется	A17	мне	A11
1999	конкретный	A17	ваш	A11
2000	хозяйка	A17	слуга	A11
2001	отмечает	A17	считает	A11
2002	впрочем	A17	что	A11
2003	во	A17	время	A11
2004	оценить	A17	обратить	A11
2005	веками	A17	нашей	A11
2006	нищете	A17	жизни	A11
2007	но	A17	как	A11
2008	года	A17	января	A1
2009	году	A17	года	A1
2010	семье	A17	родился	A1
2011	Оскар	A17	Эдгар	A1
2012	специальную	A17	которую	A1
2013	видим	A17	мы	A1
2014	видим	A17	знаем	A1
2015	отказывается	A17	заставляет	A1
2016	меня	A17	нас	A1
2017	причем	A17	которых	A1
2018	поводу	A17	касался	A1
2019	пытается	A17	заставляет	A1
2020	наверняка	A17	нас	A1
2021	двигаться	A17	дышать	A1
2022	чувства	A17	душе	A1
2023	обо	A17	о	A1
2024	одновременно	A17	с	A1
2025	Но	A17	Он	A1
2026	лишен	A17	был	A1
2027	Многие	A17	Некоторые	A1
2028	считают	A17	считали	A1
2029	однако	A17	его	A1
2030	Однако	A17	Его	A1
2031	видели	A17	знали	A1
2032	документально	A17	достоверно	A1
2033	действительно	A17	что	A1
2034	конечно	A17	это	A1
2035	действительно	A17	не	A1
2036	вообще	A17	так	A1
2037	Кстати	A17	Есть	A1
2038	интересное	A17	удивительное	A1
2039	плохое	A17	состояние	A1
2040	но	A17	когда	A1
2041	мужчина	A17	человек	A1
2042	хуже	A17	сильнее	A1
2043	намного	A17	умнее	A1
2044	намного	A17	красивее	A1
2045	знаменитого	A17	самого	A1
2046	включают	A17	себя	A1
2047	Вообще	A17	Это	A1
2048	плохое	A17	состояние	A1
2049	могу	A17	можно	A1
2050	написать	A17	назвать	A1
2051	праздновать	A17	праздником	A1
2052	психологической	A17	умственной	A1
2053	повседневной	A17	жизни	A1
2054	Наука	A17	Мысль	A1
2055	имитирует	A17	воспринимает	A1
2056	если	A17	тогда	A1
2057	указанном	A17	в	A1
2058	оригинальных	A17	необычных	A1
2059	охватываются	A17	открываются	A1
2060	тенденции	A17	перспективы	A1
2061	кстати	A17	есть	A7
2062	акционерам	A17	пакет	A7
2063	хочется	A17	можно	A7
2064	акционерам	A17	пакет	A7
2065	информационных	A17	программ	A7
2066	где	A17	в	A12
2067	счастье	A17	сердце	A12
2068	существующий	A17	основанный	A12
2069	наилучшее	A17	лучшее	A12
2070	античного	A17	древней	A12
2071	Австрии	A17	Италии	A12
2072	Крыша	A17	Стена	A12
2073	упрощения	A17	для	A12
